,track_name,artist_name,release_date,id_track,popularity,genero
77,ily (i love you baby) (feat. Emilee),"Surf Mesa, Emilee",2019-11-26,62aP9fBQKYKxi7PDXwcUAS,70,pop
78,"Trueno: Bzrp Freestyle Sessions, Vol. 6","Bizarrap, Trueno",2019-06-30,4jTKJOFxaqEcm558JYi4Dh,60,pop
79,"All I Want - From ""High School Musical: The Musical: The Series""","Olivia Rodrigo, Disney",2019-11-27,4Yxc55NX3tAXC2mHRAhtcW,74,pop
80,Señorita,"Shawn Mendes, Camila Cabello",2019-06-21,0TK2YIli7K1leLovkQiNik,73,pop
81,Swing,Danny Ocean,2019-03-22,4DbhxwlkhTbCTqlZptxmI6,63,pop
82,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",2019-09-06,0RiRZpuVRbi7oqRdSMwhQY,77,pop
83,Dembow,Danny Ocean,2019-03-22,30LBoQSk8gjcN0hWCWtdbF,67,pop
84,Hold Me While You Wait,Lewis Capaldi,2019-05-17,60iSKGrGazRzICtMjADNSM,72,pop
85,"thank u, next",Ariana Grande,2019-02-08,3e9HZxeyfWwjeyPAMmWSSQ,76,pop
86,The Man,Taylor Swift,2019-08-23,3RauEVgRgj1IuWdJ9fDs70,75,pop
87,Cuando Te Besé,"Becky G, Paulo Londra",2019-10-18,74wEiOpnvCe1tCTWKGSYta,66,pop
88,Dream Girl - Remix,"Ir Sais, Rauw Alejandro",2019-12-06,099tjv6oy2opbpCOA3nBwX,63,pop
89,Culpables,Manuel Turizo,2019-08-23,2zufEOvbBeIzYnRktwYk1W,63,pop
90,La Cintura,Alvaro Soler,2019-05-10,6VUJQqyeQhAZHkQbSDqLtI,60,pop
91,Loco Contigo (feat. J. Balvin & Tyga),"DJ Snake, J Balvin, Tyga",2019-07-25,6osaMSJh9NguagEDQcZaKx,69,pop
92,Leave a Light On,Tom Walker,2019-03-01,4iVVU8DyQvOVsKafv3KWIF,70,pop
93,I Don't Care (with Justin Bieber),"Ed Sheeran, Justin Bieber",2019-05-10,3HVWdVOQ0ZA45FuZGSfvns,70,pop
94,Don't Start Now,Dua Lipa,2019-10-31,6WrI0LAC5M1Rw2MnX2ZvEg,69,pop
95,HP,Maluma,2019-05-17,1LIqNVhaIgxXUt2eVoIQJ3,64,pop
96,Sin Pijama,"Becky G, NATTI NATASHA",2019-10-18,62vDrkBEyJYEOFj1ScBqM7,62,pop
97,Arcade,Duncan Laurence,2019-03-07,1Xi84slp6FryDSCbzq4UCD,71,pop
98,Miss Lonely - Dimelo Flow Remix,"Sech, Justin Quiles, De La Ghetto, Dímelo Flow",2019-04-19,1ndlOUUT3Eq1SDCSdKJASw,60,pop
99,If the World Was Ending (feat. Julia Michaels),"JP Saxe, Julia Michaels",2019-10-17,2kJwzbxV2ppxnQoYw4GLBZ,70,pop
100,Breaking Me,"Topic, A7S",2019-12-19,3H7ihDc1dqLriiWXwsc2po,69,pop
101,Mount Everest,Labrinth,2019-11-22,1ZdhOMWyFR8Iv9eylMGYg2,74,pop
102,Contra La Pared,"Sean Paul, J Balvin",2019-03-14,37eGbhE1xVFSvcKkqGb6i1,61,pop
103,La Boca,"Mau y Ricky, Camilo",2019-05-03,0UQwlF2pRkr1lMN6kNNUj3,63,pop
104,For You (With Rita Ora),"Liam Payne, Rita Ora",2019-12-06,5rlMVKnvE6ZSzNCs8ZyHqU,69,pop
105,Waves,Dean Lewis,2019-03-22,6w8pFOKn42O418qwcQElZ3,71,pop
106,Sous la lune,Jul,2019-06-28,6hKkzk8UlVUj9ioPCyeH1O,70,pop
107,Baila Baila Baila,Ozuna,2019-11-29,5PXsZaT8cOxb4mXrA20PMQ,64,pop
108,Jealous,Eyedress,2019-12-06,1aXV8GrmQLvgoFtBPERP7E,78,pop
109,Looking at Me,Sabrina Carpenter,2019-07-19,59tskctgqUmjCWAwhzYAFm,73,pop
110,SOS (feat. Aloe Blacc),"Avicii, Aloe Blacc",2019-06-06,2x0RZdkZcD8QRI53XT4GI5,70,pop
111,Boomerang,Sech,2019-04-19,6E8uqptcabNz9ym19FkDye,57,pop
112,Moulaga,"Heuss L'enfoiré, Jul",2019-12-13,5BfCoUcWNXcpyJfjXRIeyC,64,pop
113,Heavenly,Cigarettes After Sex,2019-10-25,70YTBH8vOGJNMhy6186yFm,76,pop
114,What A Time (feat. Niall Horan),"Julia Michaels, Niall Horan",2019-01-24,5WtfUKzXircvW8l5aaVZWT,72,pop
115,Fine Line,Harry Styles,2019-12-13,6VzcQuzTNTMFnJ6rBSaLH9,73,pop
116,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","DJ Snake, Selena Gomez, Ozuna, Cardi B",2019-07-25,0KoiMHhqKLoL4xM54rcWYY,69,pop
117,"Nicki Nicole: Bzrp Music Sessions, Vol. 13","Bizarrap, Nicki Nicole",2019-08-14,2S93hylQBYLndMnaJuso8S,60,pop
118,You Need To Calm Down,Taylor Swift,2019-08-23,6RRNNciQGZEXnqk8SQ9yv5,73,pop
119,BOP,DaBaby,2019-09-27,6Ozh9Ok6h4Oi1wUSLtBseN,72,pop
120,Doin' Time,Lana Del Rey,2019-08-30,0Oqc0kKFsQ6MhFOLBNZIGX,74,pop
121,you should see me in a crown,Billie Eilish,2019-03-29,3XF5xLJHOQQRbWya6hBp7d,73,pop
122,Half A Man,Dean Lewis,2019-03-22,1ugQtcwmKOXvKAYzhjncmv,72,pop
123,Before You Go,Lewis Capaldi,2019-11-19,7ce20yLkzuXXLUhzIDoZih,65,pop
124,JCVD,Jul,2019-06-28,10iesoGb4mCYTcur1QfdO9,61,pop
125,Golden,Harry Styles,2019-12-13,45S5WTQEGOB1VHr1Q4FuPl,70,pop
126,Formula,Labrinth,2019-10-04,6EtKlIQmGPB9SX8UjDJG5s,73,pop
127,bury a friend,Billie Eilish,2019-03-29,4SSnFejRGlZikf02HLewEF,71,pop
128,I Don't Care (with Justin Bieber),"Ed Sheeran, Justin Bieber",2019-07-12,0hVXuCcriWRGvwMV1r5Yn9,70,pop
129,Daylight,Taylor Swift,2019-08-23,1fzAuUVbzlhZ1lJAx9PtY6,74,pop
130,Cradles,Sub Urban,2019-01-04,47UFoOuvrkt4khE7c5aap6,69,pop
131,Mi Persona Favorita,"Alejandro Sanz, Camila Cabello",2019-03-28,3eB9M6owEHwk4nNrZRNUwd,54,pop
132,El Beso Que No Le Di,"Romeo Santos, Kiko Rodriguez",2019-04-05,2kcc5humLS6PKOI9rwvXex,58,pop
133,Higher Love,"Kygo, Whitney Houston",2019-06-28,6oJ6le65B3SEqPwMRNXWjY,69,pop
134,Say So,Doja Cat,2019-11-07,3Dv1eDb0MEgF93GpLXlucZ,71,pop
135,Don't Call Me Up,Mabel,2019-01-18,5WHTFyqSii0lmT9R21abT8,68,pop
136,Esta Noche,"Mike Bahía, Greeicy",2019-11-15,4vhkI8x68EaGQR3Kn7Pwhc,62,pop
137,"Genius (feat. Sia, Diplo, and Labrinth)","Sia, Diplo, Labrinth, LSD",2019-04-12,4xigPf2sigSPmuFH3qCelB,70,pop
138,The Seed,AURORA,2019-06-07,16tvIGzCNfRLVbm8G39DDo,65,pop
139,listen before i go,Billie Eilish,2019-03-29,0tMSssfxAL2oV8Vri0mFHE,72,pop
140,Kill This Love,BLACKPINK,2019-04-05,6hvczQ05jc1yGlp9zhb95V,69,pop
141,Soldi,Mahmood,2019-02-22,4szQkW1CDHqbRZGltXJdd3,58,pop
142,all the good girls go to hell,Billie Eilish,2019-03-29,6IRdLKIyS4p7XNiP8r6rsx,70,pop
143,OUT WEST (feat. Young Thug),"JACKBOYS, Travis Scott, Young Thug",2019-12-27,6gi6y1xwmVszDWkUqab1qw,72,pop
144,Happiness is a butterfly,Lana Del Rey,2019-08-30,3lG6OtGDsYAOALxEmubQQm,70,pop
145,Iko Iko (My Bestie),"Justin Wellington, Small Jam",2019-06-03,7MC4XR9M9amdmKQr2iDF7i,64,pop
146,Miss Americana & The Heartbreak Prince,Taylor Swift,2019-08-23,214nt20w5wOxJnY462klLw,71,pop
147,ilomilo,Billie Eilish,2019-03-29,7qEKqBCD2vE5vIBsrUitpD,71,pop
148,Paper Rings,Taylor Swift,2019-08-23,4y5bvROuBDPr5fuwXbIBZR,72,pop
149,Forever,Lewis Capaldi,2019-05-17,12OLyHDxt6dqlAybSPFBK3,67,pop
150,bloodline,Ariana Grande,2019-02-08,2hloaUoRonYssMuqLCBLTX,72,pop
151,Alors On Danse - DubDogz Remix,"Stromae, Dubdogz",2019-05-03,19eIZmuXlBmLTha1lPHef7,66,pop
152,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","Rudimental, Jess Glynne, Macklemore, Dan Caplen",2019-01-25,20ZP3Om9DvDazXrNUC7WM2,66,pop
153,The Archer,Taylor Swift,2019-08-23,3pHkh7d0lzM2AldUtz2x37,71,pop
154,Please Me,"Cardi B, Bruno Mars",2019-02-15,0PG9fbaaHFHfre2gUVo7AN,74,pop
155,wish you were gay,Billie Eilish,2019-03-29,3Fj47GNK2kUF0uaEDgXLaD,71,pop
156,Mejores Amigos,"Yera, Morat",2019-09-26,7tQ24skemknA6PPh6gwFi1,60,pop
157,Mrs Magic,Strawberry Guy,2019-07-24,0TZejo18HlJ86OrWNsXKnw,76,pop
158,Pow pow,Jul,2019-12-06,7439REnnov7d5h0P419Nk2,56,pop
159,ileso,"Romeo Santos, Teodoro Reyes",2019-04-05,2zHgz7X52WqdckhjMJj6mt,55,pop
160,Bags,Clairo,2019-08-02,6UFivO2zqqPFPoQYsEMuCc,75,pop
161,All For Us,"Labrinth, Zendaya",2019-11-21,76YSWx6L6FNsuaP6GWBb8P,70,pop
162,Lose Control,"MEDUZA, Becky Hill, Goodboys",2019-10-11,7CHi4DtfK4heMlQaudCuHK,66,pop
163,Sofia,Clairo,2019-08-02,7B3z0ySL9Rr0XvZEAjWZzM,75,pop
164,Wow.,Post Malone,2019-09-06,7xQAfvXzm3AkraOtGPWIZg,73,pop
165,ME! (feat. Brendon Urie of Panic! At The Disco),"Taylor Swift, Brendon Urie, Panic! At The Disco",2019-08-23,2Rk4JlNc2TPmZe2af99d45,70,pop
166,"break up with your girlfriend, i'm bored",Ariana Grande,2019-02-08,4kV4N9D1iKVxx1KLvtTpjS,71,pop
167,Heaven,Avicii,2019-06-06,0vrmHPfoBadXVr2n0m1aqZ,64,pop
168,Teacher's Pet,Melanie Martinez,2019-09-06,5o5akY9xnEk6lpMkD8RwD9,70,pop
169,Trust Issues,Drake,2019-08-02,4Wjhj0WjkyECccfHVIgaTq,74,pop
170,Goodbyes (feat. Young Thug),"Post Malone, Young Thug",2019-09-06,0t3ZvGKlmYmVsDzBJAXK8C,71,pop
171,YKWIM?,Yot Club,2019-05-31,2vWBUC9djv6BtiGlmKiQaH,75,pop
172,Still Don't Know My Name,Labrinth,2019-10-04,6N22FZs2ZhPBYi3b9XPajV,69,pop
173,ROXANNE,Arizona Zervas,2019-10-10,696DnlkuDOXcMAnKlTgXXK,69,pop
174,Piece Of Your Heart - Alok Remix,"MEDUZA, Alok, Goodboys",2019-06-07,6iW38RGqdDGOofmz2HeXLW,66,pop
175,boyfriend (with Social House),"Ariana Grande, Social House",2019-08-02,0Ryd8975WihbObpp5cPW1t,74,pop
176,Boy With Luv (feat. Halsey),"BTS, Halsey",2019-04-12,4a9tbd947vo9K8Vti9JwcI,72,pop
177,Ma belle,Moha La Squale,2019-08-05,3Aq1SJ1hWlfazx8IIC6u1D,58,pop
178,Blah Blah Blah,Armin van Buuren,2019-10-25,1moFkZDqcjQNeXtyoanLHv,64,pop
179,Taste (feat. Offset),"Tyga, Offset",2019-06-07,2toVe5hfuIi97ytDPDbQFt,70,pop
180,Piece Of Your Heart,"MEDUZA, Goodboys",2019-02-01,1DFD5Fotzgn6yYXkYsKiGs,64,pop
181,Afterglow,Taylor Swift,2019-08-23,1SymEzIT3H8UZfibCs3TYi,70,pop
182,Beautiful People (feat. Khalid),"Ed Sheeran, Khalid",2019-06-28,4evmHXcjt3bTUHD1cvny97,65,pop
183,Only Human,Jonas Brothers,2019-06-07,0DiDStADDVh3SvAsoJAFMk,66,pop
184,Falling In Love,Cigarettes After Sex,2019-10-25,0O0bttAxJKKWqAqY2Nq4mC,71,pop
185,My Oh My (feat. DaBaby),"Camila Cabello, DaBaby",2019-12-06,3yOlyBJuViE2YSGn3nVE1K,69,pop
186,Touch,Cigarettes After Sex,2019-10-25,1l4pW7Tklvcc3k38rDFMkk,72,pop
187,Sígueme - Remix,"Feid, Sech",2019-05-17,7IpRYJ71dk98P0SmgnNLYh,55,pop
188,Lalala,"Y2K, bbno$",2019-06-28,51Fjme0JiitpyXKuyQiCDo,68,pop
189,Dancing With A Stranger (with Normani),"Sam Smith, Normani",2019-01-11,6Qs4SXO9dwPj5GKvVOv8Ki,68,pop
190,All Of The Girls You Loved Before,Taylor Swift,2019-08-23,4P9Q0GojKVXpRTJCaL3kyy,70,pop
191,Falsas Promesas,Sech,2019-04-19,6ATIufHUOw1R1A4q46BqrN,54,pop
192,When You Love Someone,James TW,2019-04-26,0TXNKTzawI6VgLoA9UauRp,65,pop
193,Aunque Sea Un Momento,Kany García,2019-05-17,7nfvfmJsbzoEFciY8w7ajA,59,pop
194,Let's Fall in Love for the Night,FINNEAS,2019-10-04,4pfhgOylRLcBll5JjUsJZj,66,pop
195,Ok Love You Bye,Olivia Dean,2019-11-22,66YywMJbAgzQrGkFKjnSsK,69,pop
196,Giant (with Rag'n'Bone Man),"Calvin Harris, Rag'n'Bone Man",2019-01-11,5itOtNx0WxtJmi1TQ3RuRd,62,pop
197,¿Dónde Están Corazón?,Enrique Iglesias,2019-10-04,1mkZZjz0X8YexDWXlx7zmX,60,pop
198,Me Gusta,DTF,2019-10-11,6P3FBaZfUjeWYExU2ShaPZ,61,pop
199,Payasos,"Romeo Santos, Frank Reyes",2019-04-05,1soECbw2IFdWt5W8Rb4uG7,54,pop
200,Ballin' (with Roddy Ricch),"Mustard, Roddy Ricch",2019-06-28,3QzAOrNlsabgbMwlZt7TAY,71,pop
201,South of the Border (feat. Camila Cabello & Cardi B),"Ed Sheeran, Camila Cabello, Cardi B",2019-07-12,4vUmTMuQqjdnvlZmAH61Qk,67,pop
202,You Don't Know Me (feat. RAYE),"Jax Jones, RAYE",2019-07-12,4DJORZgsbqnEJ4f4B9TBGV,64,pop
203,Solita,"Sech, Farruko, Zion & Lennox",2019-04-19,0tJCo71s7HT9Mu5Z4juuLw,57,pop
204,Báilame,Danny Ocean,2019-03-22,5pOBhos8Z2v3FGjUPMgUgI,61,pop
205,Más Fuerte,Greeicy,2019-05-17,6PLihys6LLwbCI9GRByWZ0,59,pop
206,GATTI,"JACKBOYS, Pop Smoke, Travis Scott",2019-12-27,40mjsnRjCpycdUw3xhS20g,66,pop
207,Money In The Grave (Drake ft. Rick Ross),"Drake, Rick Ross",2019-06-15,5ry2OE6R2zPQFDO85XkgRb,70,pop
208,"Frijo: Bzrp Music Sessions, Vol. 10","Bizarrap, Frijo, Hot Plug Beats",2019-07-21,5z2pkfNzSL9Ad87xcQQEdw,55,pop
209,The Search,NF,2019-07-26,3oLe5ZILASG8vU5dxIMfLY,69,pop
210,Norman fucking Rockwell,Lana Del Rey,2019-08-30,3RIgHHpnFKj5Rni1shokDj,69,pop
211,Cornelia Street,Taylor Swift,2019-08-23,12M5uqx0ZuwkpLp5rJim1a,69,pop
212,Heads Will Roll - A-Trak Remix Radio Edit,"Yeah Yeah Yeahs, A-Trak",2019-05-10,5qGIfWDRdyO67LCTqA2sEn,65,pop
213,Una volta ancora (feat. Ana Mena),"Fred De Palma, Ana Mena",2019-09-13,6swHvavSroD4ur3Q18MjYz,55,pop
214,Hollywood's Bleeding,Post Malone,2019-09-06,7sWRlDoTDX8geTR8zzr2vt,68,pop
215,Turn Me On (feat. Vula),"Riton, Oliver Heldens, Vula",2019-09-13,0qaWEvPkts34WF68r8Dzx9,63,pop
216,Why Why Why Why Why,SAULT,2019-05-05,4zwq3QUKgMNk0NSLl7fpbP,65,pop
217,The Search,NF,2019-05-30,2OKo7g3KfmCt3kyLvUAL0g,64,pop
218,Santa Monica,Moha La Squale,2019-11-04,3H398hWCL0DCKJHNQmURPP,55,pop
219,False God,Taylor Swift,2019-08-23,5hQSXkFgbxjZo9uCwd11so,68,pop
220,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),"Ariana Grande, Miley Cyrus, Lana Del Rey",2019-11-01,6zegtH6XXd2PDPLvy1Y0n2,64,pop
221,Lost Without You,Freya Ridings,2019-07-19,3cWI6Hj9LQ0MfMuhw9uSMc,64,pop
222,Naked,James Arthur,2019-10-18,2fmyrECK6bdfoGven0UMZx,65,pop
223,How to disappear,Lana Del Rey,2019-08-30,4qUtC2BwFC154Ha8YQRrkk,68,pop
224,FANCY,TWICE,2019-04-22,2qQpFbqqkLOGySgNK8wBXt,68,pop
225,Power Over Me,Dermot Kennedy,2019-01-04,3CNLrZJST54nE4PUkS83Sl,66,pop
226,Take What You Want (feat. Ozzy Osbourne & Travis Scott),"Post Malone, Ozzy Osbourne, Travis Scott",2019-09-06,7CZyCXKG6d5ALeq41sLzbw,70,pop
227,Santorini Coffee,melvitto,2019-02-22,6TTR7tXftck5lU7BPRY7bV,62,pop
228,xanny,Billie Eilish,2019-03-29,4QIo4oxwzzafcBWkKjDpXY,67,pop
229,Ghost,Confetti,2019-10-18,30uCmqegKQnH5AbOE51gPD,64,pop
230,Despacito - Remix,"Luis Fonsi, Daddy Yankee, Justin Bieber",2019-02-01,1vnnXMrBeEWiRg3YCMCjQq,66,pop
231,Would That I,Hozier,2019-03-01,0L3oQdYUvVbsOOPJSkZ3C3,66,pop
232,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),"Martin Garrix, Macklemore, Fall Out Boy",2019-04-25,7Feaw9WAEREY0DUOSXJLOM,66,pop
233,bad idea!,girl in red,2019-09-03,57j65yC2HggQfmYNc6rdOK,68,pop
234,Grace,Lewis Capaldi,2019-05-17,0pEkK8MqbmGSX7fT8WLMbR,63,pop
235,Mariners Apartment Complex,Lana Del Rey,2019-08-30,6OG05bPAwUuV3OMvy2Vy1P,65,pop
236,Dime Como Hago,Maria Becerra,2019-09-11,0Vj4Brc4OoILysscc71aw8,56,pop
237,"Aleman: Bzrp Music Sessions, Vol. 15","Bizarrap, Alemán",2019-09-13,7xRWmHZ2wt3zDgM5mAL0JU,61,pop
238,La vie qu'on mène,Ninho,2019-03-22,0Jh6iWjna1wk5le0Ahn7No,68,pop
239,If I Can't Have You,Shawn Mendes,2019-06-19,2bT1PH7Cw3J9p3t7nlXCdh,68,pop
240,Slide Away,Miley Cyrus,2019-05-31,6QQtHdz4PNJWQX4nrAQGC9,62,pop
241,Яд,Erika Lundmoen,2019-04-26,59vIllaE2ottAAAtAiAuLt,69,pop
242,Cuando Me Acerco A Ti,Danny Ocean,2019-03-22,1Q4DK5GLldkubj5GtCzbs7,59,pop
243,Rules,Doja Cat,2019-11-07,1TMWcbxL5YF8rKsFHv5hAP,68,pop
244,Gbona,Burna Boy,2019-07-25,7rpWDu9GPlLxbLorYKVys7,60,pop
