,artist,listeners,playcount,bio_content
34,black eyed peas,5217457,122362128,"Black Eyed Peas is an American hip hop/pop group formed in Los Angeles in 1995. The group's current line-up consists of will.i.am, Taboo and apl.de.ap. Black Eyed Peas have so-far sold an estimated 56 million albums and singles worldwide.

Black Eyed Peas went to centenary state high school and got their start in 1988 when will.i.am (born 1975 William James Adams Jr.) and apl.de.ap (born 1974 Allan Pineda) began rapping and performing together around Los Angeles. The pair signed to Ruthless Records (run by Eazy-E) after catching the attention of the nephew of Jerry Heller (Eazy-E's manager). Along with Mookie Mook (Burning Star), Dante Santiago & DJ Motiv8, they called their group A.T.B.A.N. Klann. Their debut album, 'Grass Roots', was not released originally because Ruthless did not consider the social themes reflected in the group's music to be marketable to their audience. A single ""Puddles of H2O"" was released in 1994 but no album was released (until it leaked onto the Internet in the mid 2000s). 

After Eazy-E died of an AIDS related illness in 1995, they changed their name to Black Eyed Peas; will.i.am explained on the front cover of the Monkey Business album that ""Black Eyed Peas are food for the soul"", hence the name. will.i.am has cited the Red Hot Chili Peppers as an influence and said he named his band after a food, like them. They replaced their original third member Mookie, with Dante Santiago the Peas original singer. Then Taboo (born Jaime Gomez) joined the group. Dante Santiago took on a role as a guest vocalist in the band and featured frequently on various tracks for their first four albums. 

In 1996, they produced and appeared on a song entitled ""That's Right"" for Brian Austin Green's hip-hop album One Stop Carnival. Later, they began using Kim Hill as a steady background singer. Unlike many hip-hop acts, they chose to perform with a live band and adopted a musical and clothing style that differed wildly from the ""gangsta rap"" sounds of other Los Angeles-based hip-hop acts at the time. Through the mid-'90s, they performed in the local club circuit alongside fellow acts such as Ozomatli and Jurassic 5.

The group were signed to Interscope Records and released their debut, ""Behind the Front"", in 1998. The album won the group (and their accompanying live band, the Bucky Jonsons) critical acclaim. The album featured the single ""Joints & Jams"", which was included on the Bulworth soundtrack. Their second album, ""Bridging the Gap"", was released in 2000; it featured the single ""Request + Line"" featuring Macy Gray.

After replacing their female background singer with Fergie, the group released their breakout album, ""Elephunk"", and their 2005 album, ""Monkey Business"", which featured the hit singles ""Pump It"", ""Don't Phunk With My Heart"", ""Don't Lie"" and ""My Humps"".

""The E.N.D. (The Energy Never Dies)"", their fifth album, was released worldwide in June 2009 and has managed to sell 5 million copies in 8 months (Elephunk: 7 million, Monkey Business: 10 million). It already spawned 2 of the most downloaded singles of all time: ""Boom Boom Pow"" and ""I Gotta Feeling"", both were downloaded 5 million times only in the USA. The 3rd single ""Meet Me Halfway"" was downloaded 2 million times and the 4th ""Imma Be"", which was just released, already sold 1 million. ""Rock That Body"" is the 5th single.

http://www.blackeyedpeas.com <a href=""https://www.last.fm/music/Black+Eyed+Peas"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
35,jul,150903,11401459,"Julien Mari (born January 14, 1990 in Marseille)  better known as Jul (/dʒuːl/, stylized as JuL)  is a French rapper who released three albums in 2014, his debut Dans ma paranoïa on the independent Liga One Industry label on 24 February 2014, followed by Lacrizeomic and Je trouve pas le sommeil. All three have reached the French SNEP official albums chart. <a href=""https://www.last.fm/music/Jul"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
36,sho-hai,11120,273366,"Sho-Hai is an alias of Spanish rapper Sergio Rodríguez Fernández, a dark-humored lyricist who also goes by Hate, Gran Mago Beodo, and Yuen Shiao Tie. Active since the mid-'90s, he was a member of the groups Bufank and Violadores del Verso. As Hate, he recorded the album Doble Vida in Los Angeles and released it in 2011. <a href=""https://www.last.fm/music/Sho-Hai"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
37,naps,85247,3859675,"1)  Nabil Arlabelek (French pronunciation: ​[nabil aʁlabelɛk]; born 27 July 1986, Marseille), better known by the stage name Naps, is a French rapper of Algerian origin. Coming from the Air Bell suburb of Marseille, he started rapping in 2006 at the age of 15. Two years later he formed Click 11.43 with two other rappers, KOFS and Sahime. The formation had considerable following particularly with the incarcerated population in France. Naps also released his own solo materials and collaborated with many other rappers. In January 2020, Naps announced that he has stopped all artistic activity and has destroyed his gold certified album.

2) Naps is a producer from Melbourne, Australia who makes ""Watery, degraded, tropical, new age"" beats. He has releases on the local label //This Thing// including 2 EPs (Earthsea and 7"")  and a split cassette with Electric Sea Spider.

3) Naps is a Tallahassee, Florida-based, lo-fi, twee-pop band comprised of Jeremy Probst, Katryn Macko, Laura Hicks, and Ryan Stanley. They have two releases, ""Floral Mattress"" (2015) and ""Jean Skirt Mystique"" (2014). https://napsisaband.bandcamp.com/album/floral-mattress

4) naps (usually written in lowercase) is a solo project by Ithaca, New York-based musician Jason Calhoun (also known for paper armies). naps released two albums in 2015, napsounds, on Sweet Baby God Records and one hundred percent confident on Lily Tapes & Discs. The former is a collection of compact and poignant vignettes for keyboard, while the latter is a dense suite of drone and tape collage works.

Not to be confused with Austrian Psychobilly band ""The naps "" <a href=""https://www.last.fm/music/Naps"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
38,j-hope,714809,389552667,"j-hope known as Jung Hoseok (Korean/Hangul: 정호석; born February 18, 1994, in Gwangju, South Korea), commonly referred to by his stage name; j-hope, is a dancer and rapper from South Korea. He is currently a member of South Korean hip-hop group BTS (Hangul: 방탄소년단) as main dancer and lead rapper.

Before debuting with BTS, he had been apart of a street dance team called NEURON. Then in the spring of 2010, He passed the audition to his current company, Big Hit Entertainment, and started to receive proper lessons as a trainee alongside his academics in Gwangju. Then, during Christmas of his first year as a high school student, He moved to Seoul alone and took lessons every day at the company.

In October 2013, J-Hope alongside V, Jung Kook (Hangul: 정국) and Jimin (Hangul: 지민), released a cover of ""#Beautiful"" (original by Mariah Carey) along side a music video, simply called ""Beautiful"".

In June 2013 j-hope was revealed as a rapper alongside RM and Suga (or, Agust D) after teaser images had surfaced. He debuted with BTS on June 12, 2013, as main dancer and lead rapper. 

In December 2015, he released his first solo track called ""1 VERSE"". Coincidentally, this was also when he began work on ""Blue Side (Outro)"". It was released on his mixtape in 2018.

In February 2018, teasers for his unnamed mixtape started to be posted on the group's Twitter account. The official release date for the mixtape was set to release on March 2, 2018, as confirmed by BigHit via their official Twitter. His first mixtape Hope World was released on March 2, 2018. The first promoted track for the mixtape was ""Daydream (백일몽)"". The second MV for Hope World was ""Airplane"", which was released on March 7, 2018.

In September 2019, j-hope released a free-collaboration single called Chicken Noodle Soup which featured Becky G. The track debuted at number 81 on the Billboard Hot 100, making J-Hope the first member of BTS to chart on the Hot 100 as a solo artist, the third Korean solo artist to rank on the chart, and the sixth Korean artist overall to do so.

In March 2021, for Hope World's three-year anniversary, j-hope released the full version of its closing track ""Blue Side (outro)"". The three-minute long version, Blue Side, was uploaded to the BTS SoundCloud page for free on March 1, 2021; it is now also available on Spotify.

Following the announcement of BTS taking a break from group activities to focus on solo ones on June 14th, 2022, j-hope was announced as the first member of BTS to begin promotions as a solo artist. His debut solo album Jack In The Box, released on July 15, was preceded by the rock infused lead single MORE on July 1. j-hope made his performance debut at Lollapalooza aka “Hobipalooza on July 31, as the headlining act for the final day of the festival making him the first ever South Korean artist to do so.

In September 2022, j-hope featured on Rush Hour by Crush which was his comeback single. 

j-hope made his solo performance debut at Dick Clark's New Year's Rockin' Eve on December 31. 

The documentary titled J-Hope In The Box, chronicling the making of his debut album and his appearance at Lollapalooza, was released for streaming globally on Weverse and Disney+ February 17, 2023.

The physical version of the star’s solo debut, Jack in the Box, arrived on Friday (Aug. 18) via BIGHIT Music. Jack In The Box (HOPE Edition) features the original album tracks, along with three new live recordings from J-Hope’s history-making performance at Lollapalooza in 2022 in Chicago, as well as two instrumental tracks. According to a release, the physical album will also include new concept photos and a number of other “special components.”

J-hope's *Hope on the Street Vol.1*, a companion to his docu-series, is a vibrant six-track album celebrating street dance and hip-hop. Released in March 2024, it showcases his passion and artistic growth. It debuted at number 6 on the Billboard World Albums chart, earned critical praise for its energy and diverse styles, and deeply resonated with fans.  The accompanying docu-series amplified the project's impact, solidifying j-hope's versatile artistry. <a href=""https://www.last.fm/music/J-Hope"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
39,boywithuke,569109,27866203,"Charley Yang (born August 25, 2002) known professionally as BoyWithUke, is a Korean-American singer, songwriter, musician, and internet personality. He rose to popularity on the online platform TikTok, with a popular series called ""Minute-Long Songs"". Through this series he wrote lots of the songs he's released, including his international hit ""Toxic"". (2021)  He is currently an independent artist, after his deal with Republic Records ended.

Career
2020–2021: Beginnings on TikTok and ""Toxic""
BoyWithUke began uploading to TikTok in 2020 after being introduced to the platform by his brother. At first, his content did not attract much attention on the platform, until 2021, when several of his videos (including Minute-Long Songs) started to perform well.

In September 2021, BoyWithUke released his extended play Faded, which features the single ""Toxic"". ""Toxic"" went viral on TikTok and was featured in over sixty-nine thousand videos on the platform. It was streamed around half a billion times. The single reached No. 1 on the Billboard Alternative Airplay charts after being on the charts for thirty-one consecutive weeks, which was the sixth-longest rise to No. 1 in Alternative Airplay's history. ""Toxic"" was certified silver by the British Phonographic Industry (BPI) and platinum by the Recording Industry Association of America (RIAA).

During this period, BoyWithUke was known for hiding his face behind an LED mask, featuring a black background and 2 blue circles for eyes.

2021–2022: Republic Records and Serotonin Dreams
In late 2021, BoyWithUke signed a deal with record label Republic Records. In 2022, he released the single ""IDGAF"", featuring Blackbear, from his album Serotonin Dreams. He released his debut major-label album, Serotonin Dreams, under Republic Records. It debuted at No. 7 on the Billboard Alternative Airplay and Billboard 200 charts and features ""Toxic"" as its lead single. After the album's release, BoyWithUke was listed as one of the top ten Billboard Emerging Artists. On September 30, 2022, he released the single ""Sick of U"" featuring Oliver Tree.

Throughout 2022, BoyWithUke opened for the indie-pop trio AJR on their OK Orchestra Tour.

As of March 2023, he had seven million followers on TikTok and almost two hundred thousand streams in the United States, according to Luminate Data.

2023: Antisocial and Lucid Dreams
BoyWithUke released the extended play Antisocial on February 24, 2023. It contains three songs, including the already debuted single, ""Rockstar"", which was released on February 10, as well as two songs that had previously been teased on his TikTok, ""IDTWCBF (Friends)"" and ""Nosedive"". On April 7, 2023, BoyWithUke released another single, ""Out of Reach"". It is the full version of one of his minute-long songs on TikTok. He also debuted the single with a Roblox concert featuring ""Out of Reach"", ""Toxic"", and ""IDGAF"".

On October 6, 2023, BoyWithUke released his fourth studio album Lucid Dreams. The album featured ""Rockstar,"" a single also on the extended play Antisocial. Lucid Dreams consists of BoyWithUke talking about his problematic childhood and struggles with depression.

On October 9, 2023, BoyWithUke revealed his face at the end of his music video for ""Homesick"". On an Instagram and TikTok post the next day, he revealed his face and name. In the same post, he said he found that the mask gave him confidence in the past, but now it was negatively affecting his physical and mental health. BoyWithUke also expressed his plans to start a new chapter of his music without a mask.

2024-Present: Burnout
As of September 3, 2024, BoyWithUke has released 2 singles off of his album Burnout, to be released on November 8, 2024. BoyWithUke has stated this will be his last album under the pseudonym ""BoyWithUke"", not explaining further. The Album Burnout will be his first album not to follow his naming scheme of having the word ""dreams"" in the title.

As of September 3, 2024, BoyWithUke currently has 7.7 million followers on TikTok and 2.7 billion streams on Spotify.

Artistry
BoyWithUke's music is centered around the ukulele but also incorporates other instruments such as the piano. He self-composes his music on GarageBand from his iPad, a free digital audio workstation for Apple devices.

BoyWithUke's music has been described as ""alternative"", ""sad-rap"" and ""alt-pop"". 

BoyWithUke's albums are said to follow a ""Dreams Saga"", with Melatonin Dreams talking heavily about depression and suicidal thoughts. Fever Dreams is said to be based upon one being less depressed and suicidal than its predecessor, but ultimately still focuses its core values on low self-esteem and generally melancholic and depressed themes. Serotonin Dreams is supposedly him ""waking up"" and the ""Magnum Opus"" of the saga as overall unlike its antecedent, Serotonin Dreams is focusing on realization and generally more positive values, whilst still having occasional references to the values of its predecessors.

Personal life
BoyWithUke keeps most of his personal life private. He has revealed that he lives in Boston, Massachusetts, and was born in Daegu, South Korea. BoyWithUke stated that he was forced into classical music from the age of four, but later dropped it. This was followed by him resuming music through writing music in high school. BoyWithUke revealed that he kept his identity hidden because he wants people to pay attention to his music and talent and not his looks. In October of 2023, he officially revealed his face and name, Charley Yang. <a href=""https://www.last.fm/music/boywithuke"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
40,ezvit 810,8040,199227,"Manel, cuyo nombre artístico es Ezvit 810 es un joven de 18 años de edad natural de Lérida. Ha comenzado su carrera artística en 2020 en plena pandemia, y en tan solo unos meses se ha hecho con un hueco en la primera división del panorama de la música urbana. Comenzó haciéndose viral entre los adolescentes en TikTok (280.000 seguidores) y de ahí su éxito se ha traspasado al resto de plataformas, Spotify (580.000 oyentes mensuales), Youtube (66.000 suscriptores), Instagram (99.000 seguidores). Su tema ""No me renta"" le ha hecho trepar a lo más alto del género urbano en un tiempo récord. <a href=""https://www.last.fm/music/EZVIT+810"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
41,wos laspalmas,5891,64239,
42,jid,1125894,74551018,"Destin Route (b. October 31, 1990), better known by the stage name JID, is an American rapper from Zone 6, Atlanta, Georgia. He describes himself as “a soft-spoken but intricate lyricist with a cocky side.” His stage name originates from “jittery,” his grandmother’s nickname for him due to his sporadic behavior as a child.

He first appeared on the Atlanta hip-hop scene with his debut EP, DiCaprio, in 2015. Growing up, JID's first connection with music was through his parents' collection of classic funk and soul LPs. After a stint at Hampton University playing football, JID also hooked up with fellow MCs as part of the Spillage Village collective. By 2012, he had dropped out of college to focus on music, and in 2014 he headed out on what would be a productive tour with EarthGang, Bas, and Ab-Soul. Touring allowed JID to craft his skills, and a year later he recorded and dropped the DiCaprio EP, which saw him team up with a host of producers, as well as EarthGang. While keen to distance himself from the generic abrasive trap sound that had dominated the Atlanta scene, JID wanted to deliver something that was more than just about a beat, and instead focused his time and effort on lyrics as well. In 2016, JID, alongside the rest of the Spillage Village crew, released the album Bears Like This Too Much, which saw the rapper honing his unique delivery and inspired lyrics. In 2017, he announced that he had signed to J. Cole's Dreamville label (a connection made with the rapper via JID's part in the 2014 tour with Bas and Cole's friend and producer Cedric Brown), which released the single Never and full-length The Never Story at the beginning of the year. In September of 2018, he issued the single ""151 Rum,"" the first offering from DiCaprio 2, his sophomore full-length and sequel to his 2015 EP. Later that year he released the album ""Dicaprio 2"". JID released his most recent album, ""The Forever Story"" on August 26th, 2022, the two singles on the album, ""Surround Sound (feat. 21 Savage & Baby Tate)"" and ""Dance Now"" were released on January 14th 2022, and August 9th 2022 respectively. <a href=""https://www.last.fm/music/Jid"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
43,montell fish,1025679,29957008,"Montell Frazier (born October 19, 1997), better known by his stage name Montell Fish, is a Pittsburgh musician, singer, songwriter and record producer. After starting his career in 2015 with self-released gospel projects that gained traction on YouTube, 2021’s viral hits “Talk 2 Me” and “Fall in Love With You,” caught the eyes of label Virgin Music who signed Fish the following year. Montell Fish released his debut album ""JAMIE"" in July of 2022 and the album’s lowkey and demo-tape sound quickly gathered popularity. In October of the same year, Fish released the EP Her Love Still Haunts Me Like a Ghost, featuring songs with more hard-hitting R&B influences then his debut project intended to bridge the sound of ""JAMIE"" with his upcoming sophomore album Charlotte. <a href=""https://www.last.fm/music/Montell+Fish"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
44,kanye west,7042985,1203161202,"Ye, born Kanye Omari West on June 8, 1977, is an American rapper, singer, songwriter, record producer, and fashion designer. He is one of the most prominent figures in hip hop, known for his diverse musical style and polarizing cultural and political commentary. After dropping out of college to pursue a career in music, West began producing for regional artists in the Chicago area. As an in-house producer for Roc-A-Fella Records, he co-produced albums including Jay-Z's The Blueprint (2001) before signing with the label as a recording artist. West's debut studio album, The College Dropout (2004), received critical acclaim and produced the Billboard Hot 100 number-one single ""Slow Jamz."" He topped the chart four other times with the singles ""Gold Digger"" (2005), ""Stronger"" (2007), ""E.T."" (2011, as a featured artist), and ""Carnival"" (2024).

West's second and third studio albums, Late Registration (2005) and Graduation (2007), both debuted at the top of the Billboard 200, with the latter becoming his most commercially successful to date. Three of his subsequent albums—808s & Heartbreak (2008), My Beautiful Dark Twisted Fantasy (2010), and The Life of Pablo (2016)—were certified triple platinum, while Yeezus (2013) was certified double platinum. Although not as well-received critically as his previous works, Ye (2018), Jesus Is King (2019), and Donda (2021) continued West's streak of consecutive number-one debuts on the Billboard 200. West has also released collaborative albums including Watch the Throne (2011) with Jay-Z, Kids See Ghosts (2018) with Kid Cudi, and Vultures 1 and Vultures 2 (2024) with Ty Dolla Sign. In fashion design, he has collaborated with Nike, Inc., Louis Vuitton, and Gap Inc. on clothing and footwear, and led the Yeezy collaboration with Adidas.

One of the world's best-selling music artists with 160 million records sold, West has won 24 Grammy Awards, the joint 11th-most of all time and the most awarded for any hip hop artist along with Jay-Z. His other accolades include a Billboard Artist Achievement Award, a joint-record three Brit Awards for Best International Male Solo Artist, and the Michael Jackson Video Vanguard Award. West holds the joint record with Bob Dylan for most albums (four) topping the annual Pazz & Jop critic poll. Time named him one of the 100 most influential people in the world in 2005 and 2015. West's first six solo albums were included on Rolling Stone's 500 Greatest Albums of All Time list in 2020, with the same publication naming him one of the 100 Greatest Songwriters of All Time.

West's outspoken views have received significant media coverage. He has been a frequent source of controversy due to his conduct on social media, at award shows, and in public settings, as well as his comments on the music and fashion industries, U.S. politics, race, and slavery. His Christian faith, high-profile marriage to Kim Kardashian, and mental health have also been topics of media attention. In 2020, West launched an unsuccessful independent presidential campaign that advocated for a consistent life ethic. In October 2022, he was widely condemned and lost many sponsors and partnerships, including his collaborations with Adidas, Gap, and Balenciaga, after making a series of antisemitic statements, including denying the Holocaust. <a href=""https://www.last.fm/music/Kanye+West"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
