,artist,listeners,playcount,bio_content
54,fkj,699524,12333792,"French Kiwi Juice, or FKJ for short, is the moniker of Vincent Fenton, a nod to his Gallic mother and New Zealander father. He grew up in a small French village outside of Tours, isolated from his friends, and so he turned to music for company. He got hooked on his parents’ records by Pink Floyd, Billie Holliday, Nina Simone and Queen, and took up guitar; then, aged seven, the saxophone. “I would play with whatever toys were around, and that helped develop my imagination, and then that evolved into making instruments – I found whatever I could and started putting it together,” he said of his rudimentary one-man bands. 

That one-man-band mentality has persisted, collecting instruments as he goes, though he’s never been formally trained; instead developing his own ear. Prestigious music colleges were too expensive and so he eventually moved to Paris to study the sound and film, which helped give him grounding in cinematic arrangements. He fell into the city’s nightlife scene, playing live instruments in clubs in Paris, and became known as a Soundcloud producer who blended house and jazz, as on his vibey 2013 Time For A Change EP. 

But then in 2015, he played a festival in the Philippines that changed everything. There he met June, who performs as ((( O )))) and who he’d remixed a track for. Eventually they got married and moved in together on an island off the country’s south coast, where they have created a tropical studio idyll that looks out onto lush rainforest. You can see it in the live session FKJ recorded there in 2019 (over 19m views on YouTube), as he flits between piano, singing and sax.

The seeds for his more introspective sound were sown with his 2017 self-titled debut, while the track that he did with Masego that same year, ‘Tadow’, further evidenced his effortless ear for intriguing rhythms – the pair made the hip-hop-speared jazz jam out of a day-long improvisation in Paris, duelling on their saxophones, their keyboards and drums interlocking effortlessly. There’s an ease to his collaborations – nothing forced; artists who are like-minded about being guided by groove – see the meeting of minds on the track “Risk’ with the American rapper Bas or his latest remix for PinkPantheress. 

But in 2019, FKJ started drawing more from within. He released the Ylang Ylang EP, the result of a tumultuous and devastating year when June miscarried. The couple cancelled their commitments and holed up together to recuperate and make music. The sweepingly romantic jazz of the title track is the EP’s centrepiece, encircled by crisp R&B beats, acoustic guitar flourishes and ambitious sax instrumentals on the other songs. The making of it soothed them as much as it did his growing international fanbase. “With music, I feel safe,” he says. “So when I hear that my music is healing for people, it’s the best compliment.” 

Back in the Philippines, with no wifi and an impending global lockdown, FKJ was quite literally cut off from the world, able to explore music’s endless possibilities. “Sometimes I would get into it for the whole night and go to bed when the sun came up.” Out of this freedom comes an expressionistic, touching album that’s impossible to pin down. There’s no more hiding behind a branch of leaves, as he did on the cover of his 2017 debut: V I N C E N T marks FKJ out as a crucial new voice. He’s redefining chillout music with his bursts of late-night jazz sax and piano, coupled with his wood-cabin whispery vocals, recalling Bon Iver’s early work, and those Santana-styled guitar flourishes. 

V I N C E N T is a marvel – and testament to the magic that can happen when you dig deep. “This was a challenging record,” he says. “I’m a perfectionist and it’s hard to shake that off. But once I did, and I let the music take over, I felt totally free.” <a href=""https://www.last.fm/music/FKJ"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
55,the black keys,3005321,170192675,"The Black Keys is an alternative rock  group from Akron, Ohio, United States which formed in 2001, consisting of singer and guitarist Dan Auerbach and drummer Patrick Carney. The band name was inspired by a schizophrenic artist and friend in Akron, who used the term ""black keys"" to describe things he disliked or people he did not trust. The Black Keys have roots in traditional blues and psychedelic rock stylings.

They released their first album, The Big Come Up, in 2002, followed by Thickfreakness in 2003, and Rubber Factory in 2004. October 2005 saw the release of the DVD Live, recorded live at The Metro Theatre in Sydney, Australia March 18, 2005. In 2006 they released Magic Potion, as well as the lesser-known Chulahoma and a single version of Your Touch.

One of their trademarks is their preference for simple, lo-fi recording techniques. They refuse to use big-name studios, and do most recording, producing, and mixing themselves. Most of Thickfreakness was recorded in about 14 hours in Carney's basement, using only an early 80's Tascam 388 8-track recorder. Often, their recordings still have background noises (such as an owl hooting).

The Black Keys have achieved increasing critical acclaim and recognition since their debut album, which itself received praise from Rolling Stone magazine. Time magazine named them one of the ""10 Best Acts of 2003"" (behind OutKast and The White Stripes). They have supported a number of bands: they toured with Sleater-Kinney in 2003, had a short stint opening for Beck, have recently opened for Radiohead on the American leg of their brief 2006 tour, and performed at Lollapalooza in 2005 and 2007. In addition to this, they were also well-liked by influential British radio DJ John Peel and appeared on both Late Night with Conan O'Brien and The Late Show with David Letterman. Famous followers of the band include Led Zeppelin frontman Robert Plant, Billy Gibbons of ZZ Top, Thom Yorke and Jonny Greenwood of Radiohead, and Metallica guitarist Kirk Hammet. Matt Helders, drummer for the Arctic Monkeys, can be seen in a Black Keys T-Shirt in an interview on MTV's RAW. 

Their song ""When the Lights Go Out"" was featured in the 2007 film Black Snake Moan, and also on the soundtrack for that movie. The Black Keys were included in the soundtrack of the 2003 movie School of Rock with their song, ""Set You Free"". ""Lies"" was featured in the conclusion of the February 4, 2009 episode of Lie to Me. One of their songs, ""Girl Is on My Mind"", was used in a 2006 Sony Ericsson advertisement, starring the tennis players Ana Ivanović and Daniela Hantuchová, gaining the band more commercial recognition. It was also used in a 2006 Victoria's Secret commercial featuring Heidi Klum and could be heard in the movies Rest Stop and Cashback. Their song ""10 am Automatic"" was used in the video game MLB '06: The Show, The O.C., The Go-Getter, and was also used in a 2007 American Express commercial starring Shaun White. ""Your Touch"" was featured in a 2007 Lee's jeans commercial, and can be heard both in an episode of NBC's Friday Night Lights and in an episode of ""Eastbound and Down"". Their cover ""Grown So Ugly"" can be heard in the background of the going away party in the 2007 film Cloverfield. ""Strange Times"" is used in Grand Theft Auto IV on the in-game radio station Radio Broker. ""Strange Times"" can also be heard during a preview for ABC's The Mole, and the trailer for season three of the Showtime series Dexter, as well as a promo for Gossip Girl. Their song ""Just Got To Be"" is used on the soundtrack for the video game NHL 08, and ""Hard Row"" is featured in the premiere episode of the FX show Sons of Anarchy. Sons of Anarchy has gone on to use ""Keep Me"" in both Episodes 6 and 7, as well as ""Busted"" in episode 7. The song ""Lies"" is featured in the advertising campaign for the third season of HBO's Big Love. ""The Breaks"" can be heard in Guy Ritchie' film RocknRolla. ""Your Touch"" can also be heard in the HBO series ""Entourage"" in the episode ""Manic Monday"", during the opening scenes. The song ""Psychotic Girl"" is featured the episode ""Messin' with the Kid"" in season 6 of One Tree Hill. ""I'll Be Your Man"" is the opening theme song for the HBO show Hungand was also featured in an episode of the FX Network show Rescue Me. ""Your Touch"" can also be heard in the film Zombieland and in an episode of ""Eastbound and Down"" on HBO. The song ""I Got Mine"" has been used in HBO's sports reality series 24/7 Pacquiao-Hatton"" [13] as well as background music for the 2009 American League Championship Series. The song ""Next Girl"" is featured in the in game radio of Saints Row the Third.

Their fourth record that Danger Mouse produced Attack & Release  was out April 1st 2008. The duo's fifth album is the first one recorded in a proper studio.

The Band's fifth album, ""Brothers"" was released in spring 2010 and has seen increasing amounts of exposure to the ""Dancing T-Rex"" video for the song ""Tighten Up"" that went viral...until the band asked it to be removed because they felt it made light of their music. A proper video was released later in 2010, featuring Dan Auerbach and Pat Carney at a playground and was pushed on the band's official YouTube channel, as well as through the iTunes and Zune marketplaces.  The track ""Tighten Up"" was also used as the background music for a Subaru Legacy commercial and on the FIFA 2011 Soundtrack.

The Black Keys' seventh studio album, ""El Camino,"" was released on the 6th of December 2011. Co-produced by Danger Mouse, the album was released to critical acclaim, receiving positive reviews from The Rolling Stones, NME and more. Melissa Maerz of Entertainment Weekly commented on ""El Camino"", saying that ""El Camino trades the soulful stylings of Brothers for harder-driving, faster-riffing rock & roll"". At the 55th Annual Grammy Awards, El Camino won the award for Best Rock Album, while ""Lonely Boy"" received multiple honors, taking 'Best Rock Performance' and 'Best Rock Song'. The album has sold 1.4 million copies in the United States to date.

The Black Keys' eighth studio album, Turn Blue, was released on May 12, 2014 to generally favorable reviews. <a href=""https://www.last.fm/music/The+Black+Keys"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
56,maggie rogers,794157,28512413,"Maggie Rogers (born Margaret Debay Rogers on April 25, 1994) is an American musician, singer-songwriter, and producer from Easton, Maryland. She rose to fame after her song ""Alaska"" was played to Pharrell Williams during a master class at New York University. Her songs ""Alaska"" and ""Dog Years"" placed numbers 64 and 173 on Triple J Hottest 100, 2016, respectively.

After the Pharrell video went viral, several different record labels tried to sign Rogers. She ended up negotiating a contract with Capitol Records where ""she licenses her music to them through her own imprint, Debay Sounds."" As a result, she has more control over her sound and image than many artists at a similar place in their music careers.

Rogers's EP, Now That the Light Is Fading, was released on February 17, 2017. She released her major-label debut album, Heard It In a Past Life, in January 2019. The album debuted at number two on the US Billboard 200.

She made her television debut on The Tonight Show Starring Jimmy Fallon on February 15, 2017, Saturday Night Live debut on November 3, 2018 and Today Show debut on July 12, 2019.

She cites Carrie Brownstein, Patti Smith, Kim Gordon, and Björk as her musical inspirations, while prominent singers Brandi Carlile and Sharon Van Etten - who she calls her ""musical big sisters"" - have become mentors. She also mentioned in her initial conversation with Williams that she has synesthesia, a benign condition where one or more senses is perceived at once. In her case, she is able to perceive colours as a response to hearing music. <a href=""https://www.last.fm/music/Maggie+Rogers"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
57,silvestre y la naranja,74517,1228057,"Silvestre y La Naranja nació en Buenos Aires, Argentina. En los últimos años, la banda ha surgido dentro del circuito under como una de las propuestas más atrayentes e innovadoras, y se ha presentado con frecuencia en las mejores salas de la ciudad y el país. <a href=""https://www.last.fm/music/Silvestre+y+La+Naranja"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
58,funambulista,19152,270118,
59,león benavente,29717,791448,"In 2012 four well-known Spanish musicians came together to form León Benavente. Luis Rodríguez (guitar), Abraham Boba (voice), César Verdú (drums) and Eduardo Baos (bass). All of them play or have played with recognized Spanish artists: Boba and Rodríguez are members of Nacho Vegas’ band, Baos plays with Tachenko, and Verdú with Schwarz.  The group's name comes from a stretch of road, often traveled by the four musicians, between the towns of León and Benavente.

Their first, eponymous  album was released in February 2013, featuring the single Ánimo, Valiente. The Todos Contra Todos followed in December, featuring three new tracks and a cover of Europa ha muerto by Ilegales. <a href=""https://www.last.fm/music/+noredirect/Le%C3%B3n+Benavente"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
60,el david,50882,798669,
61,humbe,134579,5823899,"Humberto Rodríguez Terrazas (born 11 November 2000), known mononymously as HUMBE, is a Latin Grammy-nominated Mexican singer, mostly known for his songs “Fantasmas”, ""El Poeta"", ""Amor de Cine"" and ""Te Lo Prometo"".

HUMBE was born in Monterrey, Nuevo León, Mexico. He began singing and playing the piano at the age of 9 at his grandmother's house in Chihuahua. From that moment on, he expanded his learning to other instruments such as the guitar, drums, and ukulele. <a href=""https://www.last.fm/music/Humbe"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
62,public,483819,4602041,"Public is a three-piece indie pop group hailing from Cincinnati, Ohio. The band consists of John Vaughan on lead vocals and guitar, Ben Lapps on drums, and Matt Alvarado on bass. They formed in 2008, initially starting as a songwriting duo with Vaughan and Lapps before Alvarado joined to complete the current lineup of Public.

Drawing inspiration from their roots in classic rock and indie pop, Public released their first EP titled ""Red"" in 2012, quickly establishing a strong local fanbase in Cincinnati. Their energetic performances and infectious sound caught the attention of renowned acts like Walk the Moon, Twenty One Pilots, and Young the Giant, leading to opportunities for the band to support these artists on tour. Public also made appearances at notable festivals including Forecastle, Bunbury, CMJ, and SXSW, exposing them to diverse crowds and expanding their reach.

Following their second EP release, ""Let's Make It,"" and a national tour supporting Walk the Moon, Public ventured to Los Angeles, California, to collaborate with producer Eric Palmquist (known for his work with Mars Volta and Bad Suns). Immersed in a new creative environment and drawing from their experiences on the road, the band embraced alternative and pop influences, resulting in the creation of their 2015 single, ""Heartbeating."" The release coincided with their national tour alongside Oh Honey and received favorable recognition from respected blogs such as Kings of A&R and Good Music All Day, which praised Public's harmonies and captivating indie style.

In 2019, Public experienced a breakthrough with their single ""Make You Mine."" Originally self-released in 2015, the song gained significant traction after going viral on TikTok, accumulating over 2.5 million TikTok videos featuring the track. The band's success on the platform and their partnership with Jonas Group Entertainment, headed by Kevin Jonas Sr., caught the attention of major record labels. In July 2019, Public signed with Island Records.

Following their signing, Public released a new version of ""Make You Mine"" that was mixed by Grammy Award winners Chris Lord-Alge and mastered by Emily Lazar. The track became a sensation on TikTok, reaching the number four spot on the trending charts and accumulating over 7 million streams per week. To date, ""Make You Mine"" has garnered over 260 million streams. On May 8, the group released their new single ""Honey in the Summer,"" a breezy laid-back love song co-written and produced by John Fields. <a href=""https://www.last.fm/music/Public"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
63,weyes blood,905032,47228582,"Weyes Blood (aka Weyes Bluhd and Weyes Blood and the Dark Juices) is Natalie Mering, a musician from Philadelphia, PA, United States, and ex Jackie-O Motherfucker bass player.

Her solo work is raga-inspired, psychedelic music, using guitar strings as basic sound material and sound effects as an instrument. Home-made one string bass stick used to produce low bell-like sounds out of an horror movie. Most tracks have vocals, usually strangely deformed through effect pedals. Track editing and cueing is kept to a minimum in the DIY, abrupt tradition, giving freshness to the music.

Weyes Blood has existed since at least 2006, starting as a conventional folk singer in an unamplified universe, then transforming into a more a crouched/hieroglyphic electronic chasm style, culminating in a European tour with Axolotl. After two seasons of hibernation and a relocation to Baltimore, she materialized her evolution and began writing/playing the darkly haunted narcotic drifter ballads that make up ""The Outside Room"", her first official full-length. The entire album was recorded, mixed and produced by Mering herself, then mastered by good friend Graham Lambkin. The record has shadows of ""The Shadow Ring"" in the oddly creaking ambient sounds and stark, nuanced production, which lend the eerily beautiful folk laments à la Nico. There’s still echoes of her old drone / tape-ghost-clouds moods on tracks like ""In the Isle of Agnitio"" and the long, bells-laden outro to ""Romneydale"", but the bulk of the LP is swooning and sweeping, with Natalie’s gorgeous, quasi-Teutonic vox leading the way. <a href=""https://www.last.fm/music/Weyes+Blood"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
64,beabadoobee,1974759,200314811,"Beatrice ""Bea"" Kristi Ilejay Laus (born June 3, 2000), known as beabadoobee, is a Filipino-British singer-songwriter. She has formed her own independent, unique bedroom-acoustic sound pulling heartstrings with every beat. Her sensational melodies are influenced by artists like Alex G, Karen O and Florist.

She has released a collection of EPs (""Lice"", ""Patched Up"", ""Loveworm"", ""Space Cadet""), her debut full-length album ""Fake It Flowers"" in 2020, her sophomore album ""Beatopia"" in 2022, and her hit singles ""Glue Song"" and ""the way things go"" in 2023. Along with her EPs, albums, and singles, she's released songs featuring popular artists like Laufey, Clairo, Cavetown, PinkPantheress, and Luna Li. Her sound has evolved over the years, drawing influence from 90s alternative rock and space rock.

Beabadoobee's third studio album ""This Is How Tomorrow Moves"" debuted at #1 on the UK Official Charts, preceded by the singles ""Take A Bite,"" ""Coming Home,"" ""Ever Seen,"" and ""Beaches."" The record was supported through a US and Canada tour, as well as a sold out UK and EU tour. In 2025, Beabadoobee will return to the Coachella stage. <a href=""https://www.last.fm/music/beabadoobee"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
65,the backseat lovers,797099,28439558,"The Backseat Lovers are a young alternative rock band from Heber City and Sandy, UT. 

Joshua Harmon: lead vocals and guitar 

Jonas Swanson: lead guitar and vocals 

KJ Ward: bass guitar 

Juice Welch: drummer and background vocals   

The band started when Josh, having heard of local drummer Juice Welch, introduced himself and asked if he wanted to start a band. They immediately started working on arrangements for some of Josh's songs. Later Josh met lead guitarist and vocalist Jonas Swanson while waiting in line for an open mic at the Velour in Provo city. Neither of them got on the list to play that night, so they sat on a park bench outside the venue and played their songs to each other until they ran out of stuff to play. Josh invited Jonas to come down and play with him and Juice. It was that night that Out of Tune, a song Josh had been holding onto since he was 16, came to life when they arranged it as a group.   In spring of 2018 the band began recording together. They released their self produced EP Elevator Days on June 3, 2018 and played their first show a few short weeks after.  They released their first full length LP, When We Were Friends on January 27th, 2019.   The group is currently writing new material that they say is a product of the co-writing chemistry that has grown between Jonas & Joshua since their friendship began. <a href=""https://www.last.fm/music/The+Backseat+Lovers"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
66,joan dausà,9644,210149,
67,john vincent iii,292854,3981461,"John Vincent III, an Americana artist, intensified his love of music in Houston, TX in 2014. Gaining inspiration from unique lyricists such as Bon Iver, The Districts and The Doors, John Vincent III began the process of his own song creation. John Vincent III effortlessly blends folky, rhythmic guitar with soulful, vulnerable lyricism to create a the perfect Americana-Pop blend.

John has independently written and produced his singles, EP, and his critically acclaimed album “Songs from the Valley”. A large part of John’s musical success came from the undeniable passion and raw personal experiences that lived inside of him — he went from playing various coffeehouse shows, to writing new, and successful songs in his small valley bedroom. From learning the struggle of being an adult, to getting his footing, and making new friends. John’s traction was a result of realizing true artistic struggles, and allowing them to become his personal reality. John credits figuring out what he was doing in this industry, and where he truly wanted to take it to the importance of the time he struggled. <a href=""https://www.last.fm/music/John+Vincent+III"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
68,the score,523315,12910041,"There are multiple artists under the moniker ""The Score""

1.) The Score is a pop-rock outfit straight out of Watertown, NY. The brain-child of singer-songwriter Arison Cain, the Score combines catchy hooks and melodies with a highly original style of vocal delivery reminiscent of bands such as Weatherbox and Say Anything. The band is credited with having a sound very reminiscent of 90's rock bands such as Weezer, Smoking Popes and Foo Fighters. The group self-released an EP, ""Steady Fingers! Steady Fight!"" in 2007,   In 2008, they followed up with the full-length release ""Songs for a Halfway Home"", produced in part by Ace Enders of The Early November. The band has shown no sign of slowing down, opening for national acts such as Hit The Lights, I Am The Avalanche, Ace Enders, Anthony Ranieri, Nightmare of You, Damiera, Fear Before, Thieves and Villains, Life In Your Way and many many more.

2.) The Score are a unique new group consisting of members from Los Angeles and London, with an original blend of hip-hop, R&B, soul and rock with jazz influence. 5 young 'real' musicians who write, compose and produce, play their own instruments, and perform live shows with raw energy. Brothers Cameron and Taylor Graves and Clyde 'CJ' Wilson are from L.A. and Brothers Nathan and Sean Allen are from London. The guys are trained musicians playing piano, keyboard, guitar, bass, percussion and drums. 
They have already written for, performed with or opened for artists as varied as Lemar, jazz legend Marcus Miller, Natasha Bedingfield, Omarion, Wicked Wisdom/Jada Pinkett Smith, Lindsay Lohan, Rhian Benson, Amy Winehouse and Faith Evans. 

3.) The Score where a mod band who produced only one single in November 1966. the a side was a cover of the beatles please please me but was a freakbeat version combing hard rock and pysch miles before hendrix and cream. the b side is ""beg me"" which is of their more famous song because of featuring on deca compilations like the mod scene. they never produced any more material and not much is known about them apart from these two songs. 

4) The Score is a Los Angeles-based band formed in New York. Their music is accused of copying Imagine Dragons, especially their work after Smoke + Mirrors

[edit] The Score on this compilation was formed in Manchester UK in 1965. Most of the bandmates were originally from Jimmy Powell and the 5 Dimensions. The band consisted of Ken White (guitar), Alan Megitt (bass), Clem Lee (Drums), Frank Davies﻿ (Guitar) and Eddy Lamb (vocals). They released a single on Decca Records in November of 1966, which included 'Please, Please me' and 'Beg me' on the B side. The Score, were part of the 'Northern Soul' movement in the north of England and played clubs like The Twisted Wheel and Wigan Casino. <a href=""https://www.last.fm/music/The+Score"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
69,free nationals,804728,12800457,"Free Nationals are best known as Anderson . Paak's live band, until now. The Free Nationals are bassist Kelsey Gonzalez (bass), Ron “Tnava” Avant (keyboard/vocoder), Callum Connor (drums), and José Rios (guitar). In December 2019, the band released their self-titled debut, featuring collaborations with Mac Miller, Kali Uchis, Daniel Caesar, Unknown Mortal Orchestra, Conway the Machine and Westside Gunn. <a href=""https://www.last.fm/music/Free+Nationals"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
70,vansire,1435614,31203543,"Vansire is a dream pop band from Rochester, Minnesota consisting of Josh Augustin and Sam Winemiller. They are currently signed to Spirit Goth Records. Vansire has performed at ROCKChester and First Avenue, played a live session with Audiotree, and collaborated with artists such as Chester Watson, Jeremiah Jae, and Mick Jenkins.

Vansire formed as band members Josh Augustin (vocals, synths, guitar, and drums) and Sam Winemiller (bass, guitar, and synths) were attending Century High School in Rochester, Minnesota. Augustin and Winemiller met while playing together on the school's drumline and continued to find themselves performing together through school activities (such as concert band and pit orchestra), something the duo says contributed to their creative synergy and friendship, which later helped in Vansire's formation.

In the summer of 2015, Winemiller approached Augustin after practice for the school's drumline with an idea to make a band ""that sounds like Mac [DeMarco]"". The pair's early recordings were made by holding instruments to the internal microphone of an iPad running GarageBand. Augustin and Winemiller, initially unsure of what to call their new project, turned to an online random word generator that landed on ""vansire"", an alternative name for the Marsh mongoose. From there, the two continued to record together in their basements, living rooms, and bedrooms under the new Vansire moniker.

In August 2016, Vansire self-released their first album, ""Reflections and Reveries"". The duo recorded the album entirely in Winemiller's basement in a roughly one-year period from August 2015 to August 2016, and included Winemiller's brother, Issac, on bass for some songs.

During this time, Augustin began studying at the Oberlin Conservatory of Music and Oberlin College, while Winemiller started at the University of Minnesota. Despite the distance, the duo vowed to remain committed to the Vansire project, now describing it as ""a long-distance band relationship.""

Vansire released their second album Angel Youth in April 2018 on Spirit Goth Records. Augustin and Winemiller produced and mastered the album themselves, and it is the band's first full-length album that featured collaborations with other artists.

In June 2019, the duo released their single ""Metamodernity"", also recording an Audiotree Live session at Audiotree's studios in Chicago later that August.

In July 2020, Vansire released ""Central Time"", a single featuring Chicago-based rapper Mick Jenkins in their first collaboration together. In an interview announcing the single, Augustin said the single began as an instrumental demo that Winemiller sent him in September 2019, which sat untouched for roughly eight months until the duo returned back to it, finishing it up at the beginning of June 2020.

During this period of the band's history, Augustin said that Vansire found itself leaning in an ""increasingly dance-oriented direction"" with regard to musical sound and that the duo has started to draw influence from more ""dancey, funk-imbued music"".

On October 16, 2020, Vansire released ""After Fillmore County"", a seven-song EP that brought back FLOOR CRY, and featured Philadelphia-based rapper Ivy Sole. In April 2021, Vansire released a remix of Sydney-based producer-artist Swaine Delgado's ""F Me Up"", their first remix. In May 2022, Vansire released their third LP, The Modern Western World"". <a href=""https://www.last.fm/music/Vansire"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
71,leisure,409666,5314164,"There are five artists with the name Leisure:

1) LEISURE is a band from New Zealand that launched on SoundCloud in 2015 with 'Got It Bad.'  https://soundcloud.com/theleisurecollective

Made up of five independently talented and successful members who were looking for a new creative outlet unconstrained by over-thinking, over-planning, and excessive control; LEISURE are an anomaly in the music industry. This unusual melting-pot of contributions means LEISURE is greater than the sum of its parts, each member bringing different influences from 70s funk, to 90s rap and R&B, all the way to dance music from the early 2000s. Each member also brings a different skill set – strong pop song writing sensibilities, experimental production techniques, and the talent to mix and master their own work.

Having amassed over 60 million streams on their debut album, which entered at #2 in the NZ charts, they have built a rabid fan following that has seen their very occasional live shows sell out and become the stuff of legends – recently performing their debut, backed by the 72-piece Auckland Philharmonic Orchestra, to a sold-out Auckland Town Hall.

Their music has become a staple in the sync world, they have collaborated with hip-hop star, Goldlink, and have now signed globally to US / UK record label Nettwerk for their forthcoming album.

Their self-titled debut album release was critically acclaimed and with their sophomore album complete, fans worldwide continue to connect with their manifesto of living the good life, and their over-riding code to “keep things LEISURE”.

2) Leisure is a band from Boston, MA consisting of Jed Rouhana, Sam Hamad, and Chris Link. The three members played in bands together since High School. In 2010, they gave a demo CD to JR White of the San Francisco band Girls, during one of Girls' Boston shows. The CD included ""It's Alright (On The Suez Canal)"". White subsequently invited Leisure to open on their US tour. After touring, Leisure began work on their debut album ""Plastic Soul"", which they self-produced. The album is set to be released in 2012. More information can be found on their official website,www.leisureofficial.com and facebook page, www.facebook.com/leisuremusic

3) Leisure featured Middle Class Rut hitmakers Zack Lopez and Sean Stockham and a rotating cast of singers. The earliest incarnation of the band, which included D. Scott Sault, who would later front the short-lived Atlantic Records act Quitter, self-released an EP, Polygraph Alliance, in 1999. After Sault's departure the band briefly included Die Trying (Island) frontman Jassen Jensen. The band eventually landed a deal with Dreamworks, then fronted by Darren, and, shortly thereafter, at least briefly, ex-Hotwire frontman Rus Martin stepped in. The band's one and only national tour was opening for CKY. No word on if an album was ever completed, though several demos, some more impressive (""Deathtrap"") than others, do exist. 

4) Leisure was formed 1998 in New York City. They play non-Britpop and sing about faith, hope and love. Drew sings/play guitar, Peter plays keys/sings, Steve plays bass and Ted plays guitar/sings. They had recorded 2 EP’s (Occasional Music 1.0 & 2.0) with SoundOptik (Ryan Adams, The Strokes, Yeah Yeah Yeahs, Jon Spencer Blues Explosion), Jesse Sprinkle (Poor Old Lu, Serene UK, Starflyer 59) and Andrew D. Prickett (The Violet Burning, Cush, The Prayer Chain). Their music can be heard on XM Satellite Radio.

5) Leisure is still a young band but has some experience however. Formed in November 2004 with the idea of playing only covers. In view of the result of exalting rehearsals, the band decided quickly, under the impulse of Francois, the bands songwriter, to create a set entirely made of their own compositions. The band chose clearly its style, under the British influence and sensitive to each decade (from The Beatles, the Kinks to The Libertines as well as Oasis). Leisure is made up of five members : a drummer with a heavy strike (Nessim, 23), a bassist who gives a certain feminine touch to the band (Coralie, 19), a rhythmical thorough guitarist (Nicolas, 22), a soloist gifted guitarist (Francois, 21) and a charismatic singer (Siamack, 20). The year 2005 has meant toil for the band, accumulating compositions and hours of intensive rehearsals. The band performed at that time in the main venues of Bordeaux, like lInca, lAssonette, la Centrale and some open air gigs like the participation to the festival « Tête de lArt ». At the end of the year, Leisure recorded his first demo called « Shoots in the Streets », recorded and mixed by Kim, produced by the band itself and containing five of their songs played live. The year 2006 is promising for the band which had the honor to play in renowned places such as lHeretic et le SonArt, still improving their set on stage and their compositions. They were also broadcasted several times on radios, like Radio Sauvagine (94.9 FM). After having had the ambition to be known in Bordeaux, the band thinks of exporting itself little by little in whole France. <a href=""https://www.last.fm/music/Leisure"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
72,awfultune,611751,9493686,"awfultune (she/they) is the music project of Layla Eden. Raconteur, songwriter, storyteller and vocalist who since 2018 has been producing and releasing music independently from a laptop in upstate New York, and now sits on top of over 300 million global streams - officially evolving out of indie bedroom-pop obscurity. <a href=""https://www.last.fm/music/awfultune"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
73,kokoroko,224490,2419755,"KOKOROKO are a young, London based Afrobeat 8-Piece band led by trumpeter Sheila Maurice-Grey, playing a fusion of Jazz and Afrobeat.

Members:
Sheila Maurice-Grey, Cassie Kinoshi, Richie Seivwright, Yohan Kebede, Duane Atherley, Tobi Adenaike, Onome Edgeworth, Ayo Salawu. <a href=""https://www.last.fm/music/Kokoroko"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
