,track_name,artist_name,release_date,id_track,popularity,genero
17,Quiero Decirte,"Abraham Mateo, Ana Mena",2022-05-12,7dT6ccDqmMHvz5C0d8iUND,55,reggaeton
18,La Jumpa,"Arcángel, Bad Bunny",2022-11-30,5MxFWjuqQIsbNWbMdMdbli,67,reggaeton
19,Besos Moja2,"Wisin & Yandel, ROSALÍA",2022-12-01,6OzUIp8KjuwxJnCWkXp1uL,65,reggaeton
20,Un Coco,Bad Bunny,2022-05-06,6VrQTLzzuyGIYjUDe4kAZk,73,reggaeton
21,Dharma,"Sebastian Yatra, Jorge Celedón, Rosario",2022-01-28,5tpAcJ47UgF4udM5YXcDd2,57,reggaeton
22,Neverita,Bad Bunny,2022-05-06,31i56LZnwE6uSu3exoHjtB,72,reggaeton
23,La Llevo Al Cielo (Ft. Ñengo Flow),"Chris Jedi, Anuel AA, Chencho Corleone, Ñengo Flow",2022-05-20,6DoL1yYIwEW7VZMRaJhoJI,66,reggaeton
24,Callaita,"Bad Bunny, Tainy",2022-05-06,71wFwRo8xGc4lrcyKwsvba,71,reggaeton
25,Yandel 150,"Yandel, Feid",2022-12-20,2oiixB9QMIzhWaHGVlQx4g,65,reggaeton
26,MAMIII,"Becky G, KAROL G",2022-05-13,7FlQk2gJ6TBrHHiidvdR2O,69,reggaeton
27,Otro Atardecer,"Bad Bunny, The Marías",2022-05-06,0E0DRHf5PfMeor0ZCwB3oT,74,reggaeton
28,Pantysito,"Alejo, Feid, ROBI",2022-03-18,4srcMdbm2qzVG98tJajHxp,64,reggaeton
29,Dos Mil 16,Bad Bunny,2022-05-06,4d4ZXH4dr5bYfgErHiZCX2,70,reggaeton
30,PROVENZA,KAROL G,2022-04-22,7dSZ6zGTQx66c2GF91xCrb,68,reggaeton
31,Si Te La Encuentras Por Ahí,Feid,2022-09-14,2vsoD8S1OyrWSVIA43hjaU,64,reggaeton
32,Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow",2022-02-09,17I27VXKtqXJHL6ReaG0eS,69,reggaeton
33,Andrea,"Bad Bunny, Buscabulla",2022-05-06,44XjoNvtwevktFKjvVe1vH,72,reggaeton
34,Chica Ideal,"Sebastian Yatra, Guaynaa",2022-01-28,4lCpamtFAIUga83gTKP8RY,66,reggaeton
35,MAMIII,"Becky G, KAROL G",2022-02-10,1ri9ZUkBJVFUdgwzCnfcYs,65,reggaeton
36,Me Fui de Vacaciones,Bad Bunny,2022-05-06,28GCbKgjlVD9eDmasGbe0T,68,reggaeton
37,La Corriente,"Bad Bunny, Tony Dize",2022-05-06,1797zYiX4cKosMH836X9Gt,70,reggaeton
38,Suelta,"Jay Wheeler, Mora",2022-08-19,5LitdykQszEnuzIrtGhwPs,59,reggaeton
39,Un Ratito,Bad Bunny,2022-05-06,5CzixCxDkRXX9mScCmah8O,70,reggaeton
40,Prohibidox,Feid,2022-09-14,3PpWCS95gDUDRPko3u1MZ9,68,reggaeton
41,Aguacero,Bad Bunny,2022-05-06,2uflssWlCaJ6CbTMOsUpNI,69,reggaeton
42,Yo No Soy Celoso,Bad Bunny,2022-05-06,5kVZxyMY1gfdCLiChsfjn1,69,reggaeton
43,Agosto,Bad Bunny,2022-05-06,0wihfILRNOwE2156Shezc8,68,reggaeton
44,La Jumpa,"Arcángel, Bad Bunny",2022-12-01,2mnXxnrX5vCGolNkaFvVeM,64,reggaeton
45,Monstruo,Anuel AA,2022-12-09,7eDVXAFMt2EERfXy9i63T1,61,reggaeton
46,Le Pido a DIOS,"Feid, DJ Premier",2022-12-02,4TFNKnMWjcMWzpkSwQrrcu,66,reggaeton
47,Party,"Bad Bunny, Rauw Alejandro",2022-05-06,4tYFy8ALRjIZvnvSLw5lxN,70,reggaeton
48,Toda - Remix,"Alex Rose, Rauw Alejandro, Lenny Tavárez, Cazzu, Lyanno",2022-06-09,5kCoykriGdZhWMlm9vrtQI,66,reggaeton
49,Instagram,Blessd,2022-04-07,0EFxJw34fK8DWlTxx9qYeW,69,reggaeton
50,Si Te La Encuentras Por Ahí,Feid,2022-08-05,02jLfqc9gMo8PkHEGHY3OT,57,reggaeton
51,RUMBATÓN,Daddy Yankee,2022-03-25,3XjN0mvFkQp1FMVM9Ro5hm,57,reggaeton
52,Normal,Feid,2022-07-08,2z9YkcLojiOE7Eu2p9lPZR,63,reggaeton
53,GATÚBELA,"KAROL G, Maldy",2022-08-26,1ga4PztXOIw1yBbdUt2X8v,64,reggaeton
54,Tendencia Global,"Blessd, Myke Towers, Ovy On The Drums",2022-11-03,2TCklWS3S4Zg6e2m2MBoYm,66,reggaeton
55,Brother,Anuel AA,2022-12-09,7wT8mK7zq2pcvOXzqGfT3Z,55,reggaeton
56,Gato de Noche,"Ñengo Flow, Bad Bunny",2022-12-22,54ELExv56KCAB4UP9cOCzC,64,reggaeton
57,En La De Ella,"JHAYCO, Feid, Sech",2022-10-21,5NxhMcHSVY3Z7ykWxZf3aj,58,reggaeton
58,CAIRO,"KAROL G, Ovy On The Drums",2022-11-13,6WbAhuwE6fCOriBu5786X1,60,reggaeton
59,EL NENE,"Anuel AA, Foreign Teck",2022-12-09,5erXVUirf9qivKY5sJOanE,58,reggaeton
60,Punto G - (Remix),"Brytiago, Farruko, Darell, Arcángel, De La Ghetto, Ñengo Flow",2022-12-16,2AoKiaQylcQaUwsJNKdJOo,61,reggaeton
61,Feliz Cumpleaños Ferxxo,Feid,2022-08-19,3kUq4sBcmxhnOtNysZ9yrp,62,reggaeton
62,Pegao,Camilo,2022-05-19,7Dk8r4VR5NoveUvTiCKEXC,55,reggaeton
63,Del Kilo,"Anuel AA, Treintisiete, Yailin la Mas Viral",2022-12-09,7qgovmYLU3BUltCBdYUPKg,58,reggaeton
64,Nuevo,"Lunay, YOVNGCHIMI",2022-12-08,5OAUEIwUw1TsoeCkoI1hbo,57,reggaeton
65,LOKERA,"Rauw Alejandro, Lyanno, Brray",2022-07-25,79HZAZNnOE97rb2hnI0XQr,61,reggaeton
66,DURO,"Chris Jedi, Anuel AA, Gaby Music, Jenny ""La Sexy Voz""",2022-11-04,6Bix1x2zJnlvuLr2Xb6CXf,53,reggaeton
67,Ferxxo 100,Feid,2022-06-03,6ipzb1kHhWIxp1tS0vwqPl,60,reggaeton
68,PUNTO 40,"Rauw Alejandro, Baby Rasta",2022-09-22,2TDyyEBasw10wu5Uh94bR1,57,reggaeton
69,Las Jordan,Anuel AA,2022-12-09,3dTfFNVkfGUAAsWa3ne3Ig,55,reggaeton
70,AMANTES,"Becky G, Daviles de Novelda",2022-09-16,3Q7o2zzvXj7QiSCumjBpvu,49,reggaeton
71,El Apagón,Bad Bunny,2022-05-06,0UvZcEfpzVyx47QsRbjyBz,64,reggaeton
72,Barranquilla Bajo Cero,"Beéle, Myke Towers, Feid",2022-05-27,02mhtclidb7Jpf1gwEasJh,57,reggaeton
73,Vibra,"Anuel AA, David Guetta",2022-12-09,0DU150UuvrIsqOzAoeB2Zv,48,reggaeton
74,Luces De Neón,Myke Towers,2022-09-08,5B60XFKzm8WsJTdVyt4u4I,48,reggaeton
75,BRRR,Anuel AA,2022-12-09,029cuB69yYCgVHND32hjcT,55,reggaeton
76,Brother,Anuel AA,2022-09-14,3M23T72K5eqHI2GzdFMMHE,54,reggaeton
77,Los Cachos,"Piso 21, Manuel Turizo",2022-10-13,3eUR4NZa2hc8ZulyFYdCv8,60,reggaeton
78,BOMBÓN,"Daddy Yankee, El Alfa, Lil Jon",2022-03-25,4OAPnWJ3J5w4c4IBLh2chn,60,reggaeton
79,ULALA (OOH LA LA),"Myke Towers, Daddy Yankee",2022-11-24,4EQOGfssbSpTlV6EZRtrSv,52,reggaeton
80,Ambulancia,"Camilo, Camila Cabello",2022-09-06,5OPte07J5hRK1pTn0f7ldr,55,reggaeton
81,Belixe,Feid,2022-09-14,0S4w5ZBEbxYxiygvz9wWdK,58,reggaeton
82,Castigo,Feid,2022-09-14,18pWcEUcUJpBFs7eNBsBht,58,reggaeton
83,X ÚLTIMA VEZ,"Daddy Yankee, Bad Bunny",2022-03-25,48AJSd42lXpicsGqcgopof,63,reggaeton
84,La Vida Es Una (From Puss in Boots: The Last Wish),KAROL G,2022-12-08,35HgzqAoEZ28Ovq7kb9nDz,58,reggaeton
85,Se Enamoró de un Reggaetonero,Alejo,2022-06-22,0dlEA0Yhxsd09QWncDvaXF,48,reggaeton
86,Ziploc (Blessd Version),"Blessd, Pirlo",2022-11-03,3JYw9n3rJTVQryVz1rwlH4,59,reggaeton
87,Los Besos,Greeicy,2022-03-04,50SFVefoyzWnJy1oQWfRtr,60,reggaeton
88,California,Feid,2022-12-02,19iUrnYyBAG5LaxT72ajsM,59,reggaeton
89,Mojando Asientos (feat. Feid),"Maluma, Feid",2022-03-24,0LKu09Iq053CEUZ5ktQEWc,59,reggaeton
90,Ahora Te Puedes Marchar,Abraham Mateo,2022-08-25,4aWuoE57P5KteX0L57OrJs,43,reggaeton
91,Teteo,Anuel AA,2022-12-09,5qLTlf9mCA8JHeLt3tmlId,52,reggaeton
92,AEIOU,"Justin Quiles, Robin Schulz",2022-06-23,1c2vVx6knoiZHXbJJ9Mk8L,48,reggaeton
93,Índigo,"Camilo, Evaluna Montaner",2022-09-06,6i28Cxd4CUiHmcowzQW38w,57,reggaeton
94,Bebiendo Sola,"Camilo, Myke Towers",2022-09-06,0wIIVkpeRLjoGAYkeYXevR,52,reggaeton
95,Hey Mor,"Ozuna, Feid",2022-10-06,6Rpbzk2LC8xWZI93RyodAq,60,reggaeton
96,Mujeriego,Ryan Castro,2022-08-05,4jiYaQVHzMfKhEeLypWpNO,60,reggaeton
97,Junio,Maluma,2022-09-29,4XqXNU8MwPHwbgZmNXmAdc,55,reggaeton
98,No Confío,"Jay Wheeler, El Alfa, DJ Nelson",2022-08-19,2UieOcTk0Kl4bzLVBW4oVj,52,reggaeton
99,NASA,"Camilo, Alejandro Sanz",2022-09-06,7mCC2SBkb5uwmQ4Ozewtbc,53,reggaeton
100,FULANITO,"Becky G, El Alfa",2022-05-13,3CIl8hlnMcULSIIhUMmB1Z,55,reggaeton
101,Suelta,"Jay Wheeler, Mora",2022-07-08,7kN7u1ZDOrNBKcEEGwGeDY,47,reggaeton
102,Me Fije,"Alex Rose, Rauw Alejandro",2022-06-09,73ye5sXrSxSt9aMeXz5eG7,51,reggaeton
103,Si Tu Me Busca,"Anuel AA, Yailin la Mas Viral",2022-04-01,7krngwvy6pL3EVgOhDe7zE,53,reggaeton
104,Buenos Días,"Wisin, Camilo, Los Legendarios",2022-01-14,2MxHuZWC99rsELX9SrCW7K,54,reggaeton
105,La Pasamos CXBRXN,"Feid, Zion & Lennox",2022-12-02,672zDo2nzWSoIIQ7zD5kuj,56,reggaeton
106,Bottas,"Arcángel, Duki, Bizarrap",2022-12-01,5G5Xl4HHGJM6MrMAUIb538,53,reggaeton
107,Aguante,Feid,2022-09-14,2dWGQ975YrNma4SdfmJRDg,57,reggaeton
108,La Ruta,"Arcángel, YOVNGCHIMI",2022-12-01,7D8tKs61tdzzDdG9w6kdu4,52,reggaeton
109,Quemando Calorías,"Feid, Sky Rompiendo",2022-09-14,3ss6y0Id5Iwk2L5MIZp4xF,56,reggaeton
110,Éxtasis,"Manuel Turizo, Maria Becerra",2022-10-27,2X8AGLwb9F0JzJ9zT27a22,53,reggaeton
111,Nada,"Cali Y El Dandee, Danna Paola",2022-02-25,1U7QlWG6O98xgsJtVjYREj,57,reggaeton
112,Si Yo Me Muero,Anuel AA,2022-12-09,4jr6VdPZUWtC7FQZ6kn21M,51,reggaeton
113,XQ Te Pones Así,"Feid, Yandel",2022-09-14,6JUMswocQ7Hp46kj9kyljT,55,reggaeton
114,Guarida,Bryant Myers,2022-06-17,19FjaZwowlzROovPliZty2,43,reggaeton
115,Fundota,Bryant Myers,2022-11-25,5MZIwnOllAg7HCrWpjSIXu,43,reggaeton
116,Lejos Conmigo,"Greeicy, Alejandro Sanz",2022-03-04,4c1gXSj2oEYywSfN6iOwGu,53,reggaeton
117,Loco Por Perrearte - Remix,"De La Ghetto, Rauw Alejandro",2022-06-03,0vHfVsEe6Ps0d8cZ9PGzSw,54,reggaeton
118,Nosotros,Anuel AA,2022-09-08,4o5kWgO8DVkEXO54fdXR3l,51,reggaeton
119,TBT,"Sebastian Yatra, Rauw Alejandro, Manuel Turizo",2022-01-28,0G6DFeq9ofdney54wryu8o,51,reggaeton
120,Nieve,Feid,2022-09-14,2gLDm4AjVnHlsik9sK87vj,51,reggaeton
121,Mojando Asientos (feat. Feid),"Maluma, Feid",2022-06-10,6lV9cTvioGWqRXSgfjAUGL,57,reggaeton
122,Llorar y Llorar - con Carin Leon,"Mau y Ricky, Carin Leon",2022-05-31,4YF13O2n16dcTyGgVmiGvN,64,reggaeton
123,Coroné,Anuel AA,2022-12-09,6BYeLJmIGlsSpaaTKTTZ2S,48,reggaeton
124,Presidentes Muertos,"Casper Magico, Anuel AA, Bryant Myers, YOVNGCHIMI",2022-11-17,6KbONqnIUnp6dBJzqj2ChY,48,reggaeton
125,Te Perdí,"Andy Rivera, Beéle",2022-09-15,3ODWjPcN2heqjInFGpH2KU,54,reggaeton
126,De La Nada,"Los G4, Rokero, De La Rose",2022-06-17,5TQfaKF3g6RRPWeNkTQ0bA,52,reggaeton
127,Aeropuerto,Camilo,2022-09-06,4v7riPZWyAclrOfUSwD0zp,51,reggaeton
128,Volare,Danny Ocean,2022-07-07,6TCnhziFkBPhOTqvh8zVDU,59,reggaeton
129,Malibu,"Feid, Ak4:20, Taiko",2022-11-11,4TRlBMj8wXsIfEDgWOPyE2,57,reggaeton
130,Nosotros,Anuel AA,2022-12-09,4eeUoNSCPLXuFtZoDxdCz2,50,reggaeton
131,JS4E,Arcángel,2022-12-01,68e9XUS28xQRV9jghSx0NX,51,reggaeton
132,HOT,"Daddy Yankee, Pitbull",2022-03-25,5Pg4qYTcvCUBBq3jBhKq0t,57,reggaeton
133,Un Poquito,"Alejo, Young Miko",2022-06-10,1nU4sOQqqhFUqS0TiRlD0V,50,reggaeton
134,Lady Mi Amor,Feid,2022-09-14,30Xh83fw03PZ2Wfm36H4EZ,55,reggaeton
135,Berlin,"Zion & Lennox, Maria Becerra",2022-06-30,2IzV2SPZQLadtA46ni3ICq,54,reggaeton
136,Los Consejos,Greeicy,2022-03-04,54KqP2AoCRcEMTfooOI5nK,56,reggaeton
137,Anfetamina,"Almighty, Luar La L",2022-12-09,30gIEtWe6BawlVKlsgllKa,46,reggaeton
138,Viendo El Techo,Jay Wheeler,2022-01-12,1KVkcUbK8rJpDyO6n0H5t2,50,reggaeton
139,Los Cachos,"Piso 21, Manuel Turizo",2022-07-08,5fhcuVxuBWfgNXGuyAtLmr,55,reggaeton
140,Enchule,"ICON, Beéle, Rios",2022-09-23,6NQQJRKTJeCuSnvNZ4J7xA,48,reggaeton
141,La Llamada,"Pusho, Myke Towers",2022-07-15,2pljRepUcPRQ27fZXWqBez,45,reggaeton
142,Contra la Corriente,Anuel AA,2022-12-09,1dVqCgOJk2ViU6uQ25OzLh,48,reggaeton
143,Mintiendo,Anuel AA,2022-12-09,1T1YzsWr4iH6xJKTe0zZEs,48,reggaeton
144,Location,"Alejo, Caleb Calloway",2022-05-27,0tvrucEjmw7aNS9qBSHO4l,47,reggaeton
145,Sensual Bebé,JHAYCO,2022-03-11,1xqbfjRuUw0ot43wgBuVkt,47,reggaeton
146,Quien TV Remix,"Blessd, Ryan Castro",2022-01-27,58h5RuCMWCkstuXckWuRpp,57,reggaeton
147,De Adentro Pa Afuera,Camilo,2022-09-06,6D5lH4GFCFLJAUlkUOUBUt,53,reggaeton
148,Melancólicos Anónimos,Sebastian Yatra,2022-01-28,1s4jVre4ZgBm3sVJP1NTrl,49,reggaeton
149,Qué Prefieres?,"Boza, Beéle",2022-09-22,1YEQ5CvZVK9P4PsZY76GK5,49,reggaeton
150,Vapor,"Wisin & Yandel, Rauw Alejandro",2022-12-01,7it0u6IGJQLRX9Q9q7vgOj,50,reggaeton
151,Me Siento HP,Anuel AA,2022-12-09,2rS1JQegPDJe3evTvnRqMA,47,reggaeton
152,Ella - Remix,"Boza, Lunay, Lenny Tavárez, Juhn, Beéle",2022-03-11,7cx9L3i88euMfx1oNCqDAD,51,reggaeton
153,Roto,"Corina Smith, Eladio Carrion",2022-03-10,3Xn2pi2HBV46PNuGMG8kSq,46,reggaeton
154,Mercedes Tintia,Anuel AA,2022-08-25,6e9Ew4AECYwY5Xgs2ZKMgp,49,reggaeton
155,Mercedes Tintia,Anuel AA,2022-12-09,5rvlNvyN5GkQxAI0GuBeXX,48,reggaeton
156,Ande Con Quien Ande,"Myke Towers, JHAYCO",2022-08-18,6AizmGCrFRQHru1Qf8WKoJ,45,reggaeton
157,Hoodie,"Anuel AA, Bryant Myers",2022-12-09,6wpZ6aUZxirJyTshhuUhkR,47,reggaeton
158,Rulay,"Amenazzy, Beny Jr",2022-02-16,7mLJiuLlh6v8Hz5PfYfOTh,39,reggaeton
159,La Máquina,"Anuel AA, Jowell & Randy, De La Ghetto, Yailin la Mas Viral",2022-12-09,35ns1WEurw3MVlHJjHwNWQ,50,reggaeton
160,PASATIEMPO,"Daddy Yankee, Myke Towers",2022-03-25,3qUdysxsu5FDvOl7nR5vln,46,reggaeton
161,Diamantes en Mis Dientes,"Anuel AA, YOVNGCHIMI",2022-12-09,5c3idBIe2HEX04QkMyfmTY,48,reggaeton
162,Mayor Que Usted,"NATTI NATASHA, Daddy Yankee, Wisin & Yandel",2022-06-17,7d7aPD2oxuzjhOZnu4Dj23,53,reggaeton
163,JS4E,Arcángel,2022-11-21,5iaFGC7XdmWmfwxV9JUPY6,50,reggaeton
164,La 2blea,Anuel AA,2022-09-30,3gOVQmGQcg8djqU044liT1,47,reggaeton
165,5:24,Camilo,2022-09-06,1ZymB4keoWbIgKYZ0RaO9b,52,reggaeton
166,Hookiao,Lil Silvio & El Vega,2022-11-25,68Air6MRHclUb0t6rQk4GE,48,reggaeton
167,Tiene Novio,Anuel AA,2022-12-09,6zbzhXVv52BUEi8rGolhCF,46,reggaeton
168,La Esquina del Mall,"Justin Quiles, Carin Leon",2022-10-06,3WtymOJb6mGqTzU9wlRzck,58,reggaeton
169,La 2blea,Anuel AA,2022-12-09,1UUit3l9f16ndc4ke8A1Eq,47,reggaeton
170,Mvrda Cartel,"Yampi, YOVNGCHIMI",2022-05-13,2E6Pm6YLlo4DF2F7lBkRwx,47,reggaeton
171,1ro,"Anuel AA, Lil Durk",2022-12-09,67kjola5ELgfVclZuik6ZL,49,reggaeton
172,Pegao,Camilo,2022-09-06,0j3ULEzS14shcTGdiYwsOI,45,reggaeton
173,Ella,Boza,2022-03-11,4177FNDorJz54RrGDbftxU,50,reggaeton
174,La Buena Fai,Feid,2022-09-14,188Iohmux4LrDaj6e6eeEx,53,reggaeton
175,Enchulao,"Beéle, Blessd",2022-02-04,3HaTdgWD41zkYPHZMNuQ0V,49,reggaeton
176,En Tu Cuerpo - Remix,"Lyanno, Rauw Alejandro, Lenny Tavárez, Maria Becerra",2022-04-21,1DASr37nq7l0ZZ91CSus6J,50,reggaeton
177,Mientes,"Anuel AA, Nicky Jam",2022-12-09,7l7Y0vqJvN0CHEVywKPEp6,46,reggaeton
178,Sufro,"Anuel AA, Kodak Black, Ñengo Flow",2022-12-09,5KaOhT7vF4XdVtJ4eY3QF4,49,reggaeton
179,LEJOS DEL CIELO,Rauw Alejandro,2022-11-10,39qtjJ454r2fgyXaenq8Wv,49,reggaeton
180,Tendencia Global,"Blessd, Myke Towers, Ovy On The Drums",2022-03-18,2iLegn1UOmpNpQAxcQoGJW,55,reggaeton
181,Tu Lo Sabes,Anuel AA,2022-12-09,0fZlFiYSCcYIpouuzjHaQr,47,reggaeton
182,Mala Eligiendo,Amenazzy,2022-10-18,2dtQLhWPtBfzrGT5ynTUym,42,reggaeton
183,Anuel & Emmanuel,Anuel AA,2022-12-09,4CX7VV8m2V0k05FmjOUq7a,45,reggaeton
184,Mar Chiquita,"Ozuna, Pedro Capó",2022-10-07,52AHKfP6qQ3feLjPCDTiRI,45,reggaeton
185,Castigo,Feid,2022-05-13,7INDea2qgB7TlUgpux3hsg,48,reggaeton
186,HOOKIA,"Feid, Jory Boy",2022-12-02,1WgyA7SYEzPRZkig3q1b0j,49,reggaeton
187,Soltera,"Cali Y El Dandee, Omar Montes",2022-09-16,41ffIDkb10CvzGNBYXm498,38,reggaeton
188,Nos Comemos Vivos,"Maluma, Chencho Corleone",2022-06-10,0bI5WRiDfU5BY38ufOJtGu,54,reggaeton
189,Felices Perdidos,"Piso 21, Danny Ocean",2022-10-13,5XJWVLhYE2tsa5vXlcgT3N,54,reggaeton
190,Sigue,"J Balvin, Ed Sheeran",2022-03-25,0bBd6K5X4W7t9GyXcaVOA7,52,reggaeton
191,WUEPA,"Rauw Alejandro, Ankhal",2022-02-25,0KYmzY7oFojlPb84tJeHhp,44,reggaeton
192,Ojos Rojos,Nicky Jam,2022-01-27,5hYRabCQuFZN8yVCQsSeyF,44,reggaeton
193,Borracha & Loca,Anuel AA,2022-12-09,3M2Uxu8sbTwgznw6anIxB9,43,reggaeton
194,Brisa,"Zion & Lennox, Danny Ocean",2022-04-28,5xhFO6kaUjGcSezSp5hIhG,54,reggaeton
195,WOW BB,"NATTI NATASHA, El Alfa, Chimbala",2022-02-22,4fQAjk5sPe6ay04m5slBlU,46,reggaeton
196,Noche de Teteo,Sech,2022-05-19,5YBvKoQDMAd7IjonxPQYFN,46,reggaeton
197,Nieve,Feid,2022-03-04,66uR26h9WTxwKhJCWnz5J9,45,reggaeton
198,Wakanda,"Anuel AA, DaBaby",2022-12-09,14uatjtUxCp76wlN5qtWEj,44,reggaeton
199,Un Tiempo,Cali Y El Dandee,2022-02-25,4hXUWmtVNjNz8dglR5iILz,49,reggaeton
200,Melancólicos Anónimos,Sebastian Yatra,2022-01-21,1xFwkEGGB6BDhHFzcpsuf8,50,reggaeton
201,Sci-Fi,"Tainy, Rauw Alejandro",2022-07-21,5hF1rSgXQ4EPdWdYb8E6q0,46,reggaeton
202,Sin Ti,Anuel AA,2022-12-09,06SVpxUS3JlL2g2p6QdbBl,45,reggaeton
203,BAILÉ CON MI EX,Becky G,2022-05-10,0Yc0ziTsyjahYqlWXVXlTU,51,reggaeton
204,Malo,"Anuel AA, Zion, Randy",2022-12-09,1VTFzMagdw9UizqXYXhv0B,45,reggaeton
205,REMIX,Daddy Yankee,2022-03-25,65MqlYPOWReasKWcuCaOCW,49,reggaeton
206,After Party,"Alex Sensation, Farruko, Prince Royce, Mariah Angeliq, Kevin Lyttle",2022-02-04,5px2CcFnmRJecJMNPYz4Io,47,reggaeton
207,Sicaria,"Brytiago, Ankhal, Luar La L",2022-01-14,2h5kMJFJeZghxhPF3TTsrj,42,reggaeton
208,Aroma,"Brytiago, Lenny Tavárez, Beéle",2022-11-17,448oAggap8XbTa6TIOH6Kb,44,reggaeton
209,Nos Comemos Vivos,"Maluma, Chencho Corleone",2022-06-09,3SlKme42qm1vWrkl3BrZmm,52,reggaeton
210,Airbnb,"Anuel AA, RobGz",2022-12-09,2IaAYf9m4Kw9C5Lf3eIbiD,44,reggaeton
211,TV,Sebastian Yatra,2022-06-10,7umNRgkjLJEnGF8Iq8f2rI,44,reggaeton
212,De Qué Manera,Mike Bahía,2022-12-22,3HMlb6Dh9OGr3CjV6IwjEP,50,reggaeton
213,Si Yo Me Muero,"Anuel AA, MVSIS",2022-11-23,4qpTCXnBSPtkMEmdE4Dzi8,43,reggaeton
214,Me Encantaría,"Abraham Mateo, Belinda",2022-10-20,1APLK79zZo67ny370NLO4F,40,reggaeton
215,Monumento - Remix,"Andy Rivera, Ñejo, Ryan Castro",2022-05-12,1bUTLkxM3nMUngIGP0M8ws,53,reggaeton
216,Espejismo,"Javiielo, Nekxum",2022-11-16,3sd4gjbHSTzIhEyOmoQstz,48,reggaeton
217,Ascensor,Anuel AA,2022-12-09,0C4UEONd2UXucUZM1r821G,44,reggaeton
218,Miami,"CNCO, Beéle",2022-08-24,0969BXUHWVqlmZa7zhuuRV,46,reggaeton
219,Anda Sola,Jay Wheeler,2022-01-12,2wyw4eQ2SfIYfm1vxCgYI0,45,reggaeton
220,Buenos Días,"Wisin, Camilo, Los Legendarios",2022-07-01,79NdVoSxUC2XC48eg0ifMy,47,reggaeton
221,Somo Así,Anuel AA,2022-12-09,1Rz0mraGNPNTIyhRD4YZbi,43,reggaeton
222,Diamantes en Mis Dientes,"Anuel AA, YOVNGCHIMI",2022-11-01,4bJ6YKzyVTnhOrSpccGQeN,43,reggaeton
223,Pentagrama,Alex Zurdo,2022-01-07,1DofNh9ulHsQkybB81XMPj,58,reggaeton
224,NASA,"Camilo, Alejandro Sanz",2022-06-16,7pt5VZBKEsd4JIQ67DZcnd,42,reggaeton
225,Foto En Panty,Sech,2022-10-28,4HehbhlVK81hZT5Yg7QmiR,44,reggaeton
226,Jordan,Ryan Castro,2022-05-24,7EF0R9lnsb7S81Q7xt5JzO,48,reggaeton
227,Que Duro,Blessd,2022-11-03,12RaiccXZ5yIDrHt4c5ngZ,54,reggaeton
228,Maléfica,"Cazzu, Maria Becerra",2022-05-30,0U9OZFbn82oICL2jNbpNHy,54,reggaeton
229,PortoBello,Arcángel,2022-12-01,4HXcnBfKuqGC2fIYXquurs,46,reggaeton
230,Spicy Crab,"Arcángel, Bryant Myers",2022-12-01,2o4dhiZvbfttXqcwhToPaz,39,reggaeton
231,Adentro,"Amenazzy, Noriel",2022-11-29,4kG3m7rHjUJUJjhphH2m99,41,reggaeton
232,Dígitos,"Arcángel, Myke Towers",2022-12-01,6EGcTqLZZ7gkuhOIcyCp0k,44,reggaeton
