,artist,listeners,playcount,bio_content
30,blake,76699,1131699,"There are at least eleven bands / artists with the name ""Blake"":

1) A Finnish Stoner metal band
2) A Canadian Math rock band.
3) A Singer/Songwriter from England.
4) A Danish Pop band.
5) An alternative rock band from Austria.
6) A crossover group formed in Facebook.
7) An Italian punk band
8) The band Hey Monday was formerly known as Blake.
9) Former singer Blake Overstreet from Oklahoma
10) A rapper from Arnhem (The Netherlands).
11) Stoner/Sludge/Doom Metal from Chicago
12) A punk rock music project of Indonesian multi-instrumentalist
13) A rapper from San Antonio, Texas

1) Stoner metal band from Helsinki, Finland formed in 2001.

Blake’s first and foremost inspiration is 70’s style riff tradition, ingeniously complemented with heavy duty roots blues and topped with progressive psychedelia. Once formed in 2001, Blake has released four highly appreciated albums and the latest one, named “Sa7urnus” after the planet Saturn, was released through Stay Heavy Records on 12th November 2008.

Besides the extraordinarily intense studio sessions, Blake has also stacked up a tally of hundreds of gigs. Namely, the band has performed with various groups such as Black Label Society (USA), Cathedral (UK), Therapy? (IE), Mustasch (SWE) and Iggy Pop (USA). On top of that, Blake featured in HIM's Helldone Festival line up in consecutive years of 2006 and 2007.

Furthermore, the history of Blake contains plenty of praise and reputation. Bam Margera used three Blake songs in his previous ""Viva La Spring Break"" TV show. The singer of Therapy?, Andy Cairns, nominated Blake as the next big heir of the Black Sabbath tradition.

Current band members are:
Aaro Seppovaara (vocals/guitar)
Sami Hassinen (guitar)
Kari ""Korak"" Reini (drums)
Antero Aunesluoma (bass)

They've released 7 full-length albums  and 6 singles:
Fireroot in 2002
Starbringer in 2004
Planetizer in 2005
Saturnus in 2008
Haze Parade in 2010
Shelter in 2011
Taste Of Voodoo in 2013

Their official site is www.blake.fi.

2) A Math rock band of the late 90s from Canada. their sound was intricate, noisy and ahead of its time.

3) Blake is a singer-songwriter and multi-instrumentalist originally from Birmingham, England. Blake was  the frontman in the English indie four-piece Karmatruffle signed to the Ecto Music label who enjoyed a run in the indie charts in 2005 with their single 'She's Not All That'. After the release of Karmatruffle's debut album, 'What You Do Comes Back To You', Blake left the band to pursue a solo career. To date he has released fifteen solo albums: 'Solomon's Tump' (2003), 'Final Whistle' (2006), 'Carruthers Gets Bashed' (2007), 'By The Banks Of The A350' (2007), ""Antheology"" (2008), 'Latest Pop Sounds' (2010), 'The Parousia' (2010), 'A Taste Of Blake' (2010), 'The First Snow' (2011), 'Stay Human' (2012), 'Star Over Bethlehem' (2013), 'Vinyl Junkie' (2015), 'Jubilee' (2016), 'Holy Roller' (2017), 'RIDE' (2018). Website: http://www.thisisblake.com

4) Blake - Danish Pop band

Formed in 2007 

Blake’s music recalls the darker side of cabaret - typified by Weimar Berlin - spiced with elements of organic pop. Sophisticated pop songs in elegant, simple, yet powerful arrangements, played with freshness and a touch of glamour. With music that echoes the work of John Lennon, Kate Bush and The Carpenters, Blake shifts between recognizable influences and a completely personal sound. 

First single Hey Sister was released in October 2008.

The band is touring with Saybia October/November 2008

5) An Austrian indie/alternative rock band formed in 2001. Their sound is influenced by bands like Sonic Youth, Elliott Smith and Shellac. The bands official page is blakenet.at, videos and music can be found on their Myspace-Page. 

6) Blake are a classical crossover group. The members are Stephen Bowman, Jules Knight, Dominic Tighe and Ollie Baines. They were formed in 2007 after meeting on the social networking site Facebook. 

 Their first album, And So It Goes, was released in September 2008.

11) A stoner/sludge/doom metal band from Chicago, Illinois, United States. Released their self-titled debut album in 2018.

Bandcamp

12) A punk rock music project of Indonesian multi-instrumentalist, Khrisna Dewantara. He writes and produces all songs, inspired by his surroundings.

Spotify

13) A rapper from San Antonio, Texas

BLAKE is a rapper from San Antonio, Texas who started gaining popularity in late 2016 with his YouTube hit “Flexin.” In December 2016, he posted a photo with the caption “Atlantic Records,” fueling rumors that he may be signing a deal with the major label, which actually happened in early 2019. <a href=""https://www.last.fm/music/Blake"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
31,juice wrld,2028948,405771461,"Jarad Anthony Higgins (born December 2nd, 1998; died December 8th, 2019), known professionally as Juice WRLD, was an American hip-hop musician from Chicago, Illinois. He was primarily known for his breakout hits, ""All Girls Are The Same"" and ""Lucid Dreams"", the latter of which peaked at number #2 on the Billboard Hot 100. The album enjoyed positive critical reception, and contained three other singles: ""Armed and Dangerous"", ""Lean Wit Me"" and ""Wasted (feat. Lil Uzi Vert)"", all of which charted on the Billboard Hot 100. He released his debut studio album Goodbye & Good Riddance in May 2018. It has since peaked at #4 on the Billboard 200. 

He would later collaborate with Future on the mixtape Future & Juice WRLD Present... WRLD ON DRUGS, which was released later that year and peaked at number #2 on the Billboard 200. After this, Jarad also contributed to the soundtrack for Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture).

Juice WRLD announced his second album, Death Race for Love, which was released on March 8th, 2019. It was preceded by the singles ""Robbery"" and ""Hear Me Calling"", with the former making its debut at number 27 on the Hot 100. The album would top the Billboard 200 chart, after which the music video for ""Fast"" was released on April 9th, 2019. Later that year he collaborated with YoungBoy Never Broke Again on ""Bandit (with YoungBoy Never Broke Again)"", peaking at number 10 on the Hot 100, while tragically being the last to be released before Jarad's untimely passing.

Higgins started his musical influences as being genre-wide ranging through rock, punk, R&B and rap music. Higgins stated that his biggest influences were rappers Chief Keef, Travis Scott, The Weeknd, Kanye West, and British rock singer Billy Idol. His other influences included Wu-Tang Clan, Fall Out Boy, Panic! At The Disco, Black Sabbath, Megadeth, 2Pac, Eminem, Kid Cudi, and Escape the Fate. Higgins' music has been branded as ""emo"" and ""rock"" leaning, ""genre-bending"" with music focusing on having a ""every broken heart, every wounded feeling.""

On December 8th, 2019, Higgins suffered a seizure at Midway International Airport in Chicago, Illinois. According to the Chicago Police Department, Higgins was conscious and bleeding from the mouth when paramedics arrived on the scene. He was rushed to a nearby hospital, where he has pronounced dead shortly after. Higgins was 21. On December 22nd, 2019, the Cook County Medical Examiner stated that Higgins died on December 8th, 2019 as a result of toxic levels of oxycodone and codeine present in his system. <a href=""https://www.last.fm/music/Juice+WRLD"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
32,losniñosdelcaminito,1049,40758,
33,heuss l'enfoiré,108569,3023795,"Karim Djeriou (Arabic: كريم جريو; born August 11, 1992), better known by his stage name Heuss l'Enfoiré (French pronunciation: [(h)øs lɑ̃fwaʁe]; lit. 'Heuss the Tosser', sounding like ""Huss""), is a French rapper. <a href=""https://www.last.fm/music/Heuss+L%27enfoir%C3%A9"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
34,sfdk,78378,2073993,"SFDK, short for ""Siempre Fuertes de Konciencia"" is a spanish hip hop band formed in 1993 in Sevilla, Andalucia, Spain. It's composed by ""Zatu"", (Saturnino Rey MC), and ""Accion Sánchez"" (Oscar Sánchez DJ and Producer).

Discography
EPs
1993""Outta Kranny""
1995 ""Tras mil vueltas""
1996 ""Esto va en serio""
1997 ""Llámalo como lo quieras""
2004 ""Después de...""
2006""Original Rap University""

LPs
1999 ""Siempre Fuertes""
2000 ""Desde los chiqueros""
2003 ""2001 Odisea en el lodo""
2005 ""2005""
2007 ""Los Veteranos""
2009 ""Siempre Fuertes2""
2010 ""Tesoros y Caras B""
2011 ""Lista de Invitados""

Official website: http://www.sfdkrecords.es/ <a href=""https://www.last.fm/music/SFDK"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
35,dababy,1229948,45004567,"DaBaby was born Jonathan Kirk in Cleveland, Ohio in 1991. By age six, he'd relocated to Charlotte, North Carolina and spent his adolescence engaged in street life. In December 2014, Kirk made a quick decision to become a rapper, taking the name Baby Jesus and issuing his NonFiction mixtape a month later. Never having been on a stage before, he headed to South by Southwest in the spring of 2015. Kirk changed his name to DaBaby, going so far as to explain the ""political reasons"" for this decision in the lyrics to ""DaBaby (Intro),"" a short introduction to 2016's God's Work Resurrected, his first mixtape under the new moniker. This release featured a cameo from Boosie Badazz and began to attract the attention of fans and peers alike.

Multiple mixtapes followed in the coming months, with 2017 offering Billion Dollar Baby, Baby Talk, Baby Talk 2, 3, and 4, as well as Back on My Baby Jesus Sh!t. 2018 continued in a similarly fashion with Baby Talk 5 and Blank Blank. In November of 2018, while shopping with his family at a Walmart in Huntersville, North Carolina, Kirk was approached by several men. An altercation broke out and gunfire ensued, resulting in the death of 19-year-old Jalyn Domonique Craig. Kirk, while involved in the dispute, did not admit to firing the fatal shots and was not charged with any crime connected to the incident. DaBaby got a label deal in 2019 when he signed on with Interscope.

The label quickly released Baby on Baby in March of that year, a full-length that was preceded by videos for singles ""Suge"" and ""Walker, Texas Ranger."" <a href=""https://www.last.fm/music/DaBaby"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
36,ceky viciny,27210,199609,
37,lágrimas de sangre,13720,398784,
38,lionware,6616,146168,
39,jackboys,816446,20747268,"JACKBOYS is a collective and group of American rappers signed to Travis Scott's Cactus Jack Records, which is made up of Travis Scott, Sheck Wes, Don Toliver, Luxury Tax, and Scott's DJ Chase B. Their first album was released on December 27, 2019. It features guest appearances from Rosalía, Lil Baby, Quavo, and Offset from the hip-hop trio Migos, Young Thug, and Pop Smoke. Upon debut, JACKBOYS opened atop the US Billboard 200 on January 11, 2020, becoming the first number-one album of the 2020s. This is Travis Scott's third album to debut at the top of the charts since his third studio album, ASTROWORLD (2018). <a href=""https://www.last.fm/music/JackBoys"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
40,rayden,47202,963996,"David Martínez Álvarez (born 30 July 1985), better known by his stage name Rayden, is a Spanish rapper.

Rayden was a member of rap groups A3Bandas and Crew Cuervos.

In 2006, Rayden won the freestyle rap competition Red Bull Batalla de los Gallos. He participated again in 2009, and was eliminated in the semi-finals.

Rayden released his first solo studio album, Estaba escrito, in 2010. His second album, Mosaico, was published in 2012, and the third, En alma y hueso, was released in 2014.

His fourth studio album, Antónimo (2017) initiated a trilogy completed by Sinónimo (2019) and Homónimo (2021).

In November 2021, Rayden headlined a concert at the WiZink Center in Madrid dedicated to his twentieth anniversary as an artist.

In December 2021, he was selected to participate in the first edition of Benidorm Fest, the song festival organised to determine Spain's entry for the Eurovision Song Contest, with the song ""Calle de la llorería"". He finished in fourth place.

In March 2023, Rayden reported his intentions to quit music and focusing on writing. In April 2023, he released the album La victoria imposible, which he announced as his last as a recording and performing artist.

Following the 2023 municipal elections in Spain, Rayden cancelled the August 2024 concert in his native Alcalá de Henares set to put a closure to his musical career, due to ""moral duty"" in the wake of the arrival of the extreme right to areas of the municipal government.

In July 2023, it was announced Rayden would have a role on Benidorm Fest 2024 as a musical advisor. <a href=""https://www.last.fm/music/Rayden"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
41,los hijos de la luna,2158,21430,
42,cardi b,1937990,57956593,"Belcalis Marlenis Almánzar (born October 11, 1992), known professionally as Cardi B, is an American rapper and songwriter. Born and raised in New York City, she became an Internet celebrity by achieving popularity on Vine and Instagram. From 2015 to 2017, she appeared as a regular cast member on the VH1 reality television series Love & Hip Hop: New York, which depicted her pursuit of her music aspirations. She released two mixtapes—Gangsta Bitch Music, Vol. 1 and Vol. 2, before signing with label Atlantic Records in early 2017.

Her debut studio album, Invasion of Privacy (2018), debuted at number one on the Billboard 200, broke several streaming records, was certified triple platinum by the RIAA and named by Billboard the top female rap album of the 2010s. Critically acclaimed, it won the Grammy Award for Best Rap Album, making Cardi B the only woman to win the award as a solo artist, as well as the first female rap artist in 15 years to be nominated for Album of the Year. It spawned two number-one singles on the Billboard Hot 100; ""Bodak Yellow"", which made her the only female rapper to achieve a Diamond-certified song by the RIAA, and the second female rapper to top the chart with a solo output following Lauryn Hill in 1998, and ""I Like It"", which made her the first female rapper to attain multiple number-one songs on the chart. Her Maroon 5 collaboration ""Girls Like You"" made her the only female rapper to top the Hot 100 three times. ""WAP"", the lead single of her second album, made her the only female rap artist to achieve Billboard Hot 100 chart-topping singles in two decades (2010s and 2020s). ""Up"", the following single, made her the only female rapper to achieve multiple Hot 100 number ones with solo songs, and extended her record as the female rapper with the most Hot 100 number-one singles as her fifth leader.

Recognized by Forbes as one of the most influential female rappers of all time, Cardi B is known for her aggressive flow and candid lyrics, which have received widespread media coverage. She is the highest-certified female rapper of all time on the RIAA's Top Artists (Digital Singles) ranking, also appearing among the ten highest-certified female artists. She is the female rapper with the most billion-streamers on Spotify, and became the first artist to top the inaugural Billboard Global 200. Her accolades include a Grammy Award, eight Billboard Music Awards, five Guinness World Records, five American Music Awards, eleven BET Hip Hop Awards and two ASCAP Songwriter of the Year awards. In 2018 Time magazine included her on their annual list of the 100 most influential people in the world, and in 2020, Billboard honored her as Woman of the Year. <a href=""https://www.last.fm/music/Cardi+B"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
43,ynw melly,878595,28883352,"Jamell Maurice Demons (born May 1, 1999), better known by his stage name YNW Melly, is an American rapper, singer, and songwriter who emerged from Gifford, Florida. YNW Melly is also co-founder of rap collective, YNW. His music often draws from his lived experiences, evidenced by his 2017 incarceration for weapons charges. Upon release, he began to gain popularity from his track “Murder On My Mind.” which he wrote while in jail. After the release of the track, he was once again arrested as the song violated his probation, and sent him back to prison.

Melly’s career initially started to take off in 2018 when singles such as “Virtual (Blue Balenciagas)”, “Butter Pecan”, and “772 Love” had begun to gain popularity alongside “Murder on My Mind.”

On August 3, 2018, Melly released his debut mixtape I AM YOU which included his popular single, “Murder on My Mind”. It also included a sequel to the song called “Mind on My Murder”.

After leaving the studio with companions YNW Bortlen, YNW SakChaser, and YNW Juvy, on the night of October 26, 2018, Melly and his friends had been caught in a drive-by-shooting where SakChaser and Juvy were murdered. Melly and Bortlen were the only survivors of the attack.

While working on his sophomore mixtape, after the death of his friends, Melly had gained more attention and began to obtain cosigns from several rappers such as Young Thug, Trippie Redd, and Kodak Black. However, on January 3, 2019, Melly was arrested for possession of marijuana.

On January 18, 2019, while incarcerated, Melly released his sophomore mixtape We All Shine, which included one of his most influential cosign’s, Kanye West who was a feature on the song “Mixed Personalities.”.

Melly was released from jail on January 25, 2019, and released “Gang”, the first day out single that had taken off after the hype around “Mixed Personalities.”

After being released for only a month, on February 13, 2019, Melly turned himself in after a warrant was put out for him and Bortlen connecting to the murders of YNW Sakchaser and YNW Juvy. YNW Melly posted this to his Instagram on February 13:

To all my fans and supporters no I did not get locked up in Washington , but I am turning myself in today I want you guys to know I love you and appreciate every single one of y'all, a couple months ago I lost my two brothers by violence and now the system want to find justice.. unfortunately a lot of rumors and lies are being said but no worries god is with me and my brother @ynw.bortlen and we want y'all to remember it’s a ynw Family I love you @ynwsakchaser1 and @ynwjuvy #freeus

Prior to his incarceration, songs such as “Murder on My Mind” and “Mind on My Murder” had gained traction making their way in the Billboard Hot 100 and gaining RIAA certifications in a matter of months. Speculations made people believe that the songs were related to the murders, however, they were soon put to rest due to the time of the recordings being almost two years prior to the shootings.

After spending months incarcerated, on November 22, 2019, he released his debut studio album, Melly vs. Melvin featuring his 9lokkNine-assisted “223’s”.

After the rise of COVID-19 disease in 2020, on April 3, Melly had tested positive for the virus while awaiting trial. After being infected, Melly’s lawyers tried to play this to his advantage and requested a medical release as conditions can worsen in the jail environment. Melly was denied release on April 17 and conditions have been said to worsen since.

After the release of fellow Floridian rapper Kodak Black, Melly’s team had taken advantage and released “Thugged Out” to keep Melly’s name alive in the industry. They carried on releasing singles throughout the year with artists such as Queen Naija and Hotboii.

Again, while still awaiting trial, on August 13, 2021, he released his sophomore studio album, Just A Matter of Slime, featuring his highly anticipated Lil Uzi Vert-assisted “Mind of Melvin”.

After prosecutors had claimed they had a confession of Melly admitting to the murders, on November 1, Melly’s lawyers came out and denied the claims and said that Melly was just rapping a song titled “4:30 AM” by Kevin Gates. Soon after, on November 30, Melly’s trial had been set for March 7, 2022. - TippleTripple123 <a href=""https://www.last.fm/music/YNW+Melly"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
44,nadal015,6213,158258,
45,walls,73612,1770171,"There is more than one artist with this name:

1) Walls is an electronic duo from United Kingdom, made up of members Sam Willis (of ALLEZ-ALLEZ) and Alessio Natalizia (of BANJO OR FREAKOUT).

They have released ""Walls"" (2010) and ""Coracle"" through Kompakt Records.

2) WALLS is a hardcore band from Seattle/Portland: Pounding rhythms, dissonant riffs, and a terrifying vocalist all come together to create something really brutal and powerful, featuring three fourths of the final Cold Sweat line up, members also currently play in Iron Lung and Pig Heart Transplant.

3 Melodic punk/indie/hardcore band from Buffalo, N.Y. Released their debut E.P. ""Nines."" in 2009.

4 Ginés Paredes Giménez, better known as Walls is a freestyler of Spanish origin, born in Murcia. Recently released their debut E.P. ""38°"" in 2019. <a href=""https://www.last.fm/music/Walls"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
46,sosad.97,11283,253681,
47,arizona zervas,732132,10683620,"Arizona Zervas is an American rapper, singer, and songwriter from Maryland. His song ""Roxanne"" reached #4 on the Billboard Hot 100, after being prominently featured in Spotify playlists and by users in TikTok videos.[1] The success of the single led him to tour nationwide in 2019, and in November of that same year he signed with Columbia Records.[1] ""Roxanne"" also topped the charts in New Zealand, and reached the top 40 in the UK and several other nations.

Arizona Zervas released his first song in the eleventh grade.[2] His debut single ""Don't Hit My Line"" was released in 2016.[3] This was followed up by the release of more than 30 singles - with nearly every song totaling 1 million streams on Spotify. A debut three-song EP Living Facts was released in 2018.[3]

Zervas released his first charting song ""Roxanne"" on 10 October 2019. It quickly became a viral hit on the app TikTok.[3] The song reached number 1 on Spotify's United States Top 50 chart on 8 November, becoming the first track by an unsigned, fully independent artist to top the chart since the beginning of 2017.[3] The song subsequently debuted at number 35 on the US Billboard Hot 100, as well as debuting at number 24 on the UK Singles Chart and reached number 1 in New Zealand, becoming his first number one on any national chart. The song sparked a bidding war among labels, and on 15 November 2019, it was reported that Zervas had signed with Columbia Records.[1] This marks Columbia's second major signing of a viral star in 2019 following the label's deal with Lil Nas X, thanks to his breakout hit ""Old Town Road"".[1]

Since the release and success of ""Roxanne"", the singer has gone from having just over 500,000[4] monthly Spotify listeners to nearly 15 million listeners currently.[3]

Zervas writes and engineers all of his songs himself, working with a range of producers including RedLightMuzik, J-Glad and 94skrt, who produced ""Roxanne"".[3] According to Billboard magazine, Zervas has performed more than 50 shows across the US, including at New York’s Webster Hall.[3] <a href=""https://www.last.fm/music/Arizona+Zervas"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
48,ill pekeño,9696,449202,
49,dirty porko,4940,81204,
50,moha la squale,40689,1044116,"Moha La Squale is a French rapper his first solo album Bendero released in 2018. He is know for his song named ""Bienvenue a la banane"".  <a href=""https://www.last.fm/music/Moha+La+Squale"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
51,tyga,2511068,31573070,"Micheal Ray Stevenson (born November 19, 1989 in Compton, California), better known by his stage name Tyga, is an American hip hop artist signed to Lil Wayne's Young Money Entertainment and Decaydance. He is of Vietnamese and Jamaican descent.  He is the cousin of Travis McCoy, lead vocalist of the group Gym Class Heroes. 

In 2006 he released his first mixtape, Young on Probation, and released his debut studio album, No Introduction, in 2008. He has since released a further mixtapes, with the latest being Well Done 3, released in the summer of 2012.

His single ""Taste,"" released in 2018, is his best charting song so far. <a href=""https://www.last.fm/music/Tyga"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
52,j. cole,3396337,230309603,"Jermaine Lamarr Cole (born January 28, 1985), better known by his stage name J. Cole, is an American hip hop recording artist and record producer. Cole was born on an American military base in Frankfurt, Germany, to two American parents. Raised in Fayetteville, North Carolina, Cole posted songs on various internet forums at the age of 14 under the name ""Blaza"", but later switched to the name ""Therapist"". 

Cole initially gained recognition as a rapper following the release of his debut mixtape, The Come Up, in early 2007 in which he also founded his record label Dreamville with label president Ibrahim Hamad. Intent on further pursuing a solo career as a rapper, he went on to release two additional mixtapes The Warm Up in 2009 and Friday Night Lights in 2010, after signing to Jay Z's Roc Nation imprint in 2009.

Cole released his debut studio album, Cole World: The Sideline Story, on September 27, 2011, which included the lead single ""Work out"". It debuted at number one on the U.S. Billboard 200, and was soon certified platinum by the Recording Industry Association of America (RIAA). 

In June 18, 2013, Cole released his second studio album Born Sinner.  Born Sinner sold 297,000 copies in its first week of release, and peaked at number one in it's third week of release. The album received mostly positive reviews from critics. On September 15, 2020, Born Sinner was certified double platinum. The album was supported by the lead single Power Trip with R&B artist Miguel, which was released on February 14.

On December 9, 2014, Cole, released his third studio album ""2014 Forest Hills Drive"".  It was also the first album in 25 years at that time that went 3 times platinum with absolutely no features. The album debuted at number one on the Billboard 200, selling 353,000 copies in its first week and was certified platinum on March 31, 2015. The latter earned him his first Grammy Award nomination for Best Rap Album. The album was later accompanied by two documentaries ""J. Cole: Road to Homecoming"" in the period of December 16, 2015 – January 9, 2016 & ""Forest Hills Drive: Homecoming"" on January 9, 2016. 

On 9 December, 2016, Cole released his fourth studio album ""4 Your Eyez Only"". The album debuted at number one on the Billboard 200 chart with 492,000 album-equivalent units, of which 363,000 were pure album sales, becoming Cole's fourth number one album. On January 12, 2017, the album was certified gold and certified platinum by the Recording Industry Association of America (RIAA) on April 7, 2017.

On April 20, 2018 Cole released his 5th studio album ""KOD"", after he revealed the album name two days after and held a couple listening sessions. The album featured his new alter ego kiLL edward under which he released the single ""Tidal Wave (just a little reference)"" on April 18th, 2018, 2 days before releasing KOD. The album was recieved with positive reviews from critics and debuted atop the US Billboard 200, selling 397,000 album-equivalent units in its first week (174,000 coming from pure sales), earning Cole his fifth consecutive number-one album in the country. The album broke several streaming records at the time of the release. On December 5, 2018 the album was certified platinum.

Cole released a 2 song EP called ""Lewis Street"" on July 22, 2020, which included the single ""The Climb Back"", which would  later be featured on his 6th studio album. On May 7, 2021, Cole released the lead single ""Interlude"" one week before releasing his 6th studio album. Cole's 6th studio album ""The Off-Season"" was released on May 14, 2021. The album sold 282,000 album-equivalent units in its first week and would earn Cole his sixth consecutive number-one album in the country. 4 of the 12 songs debuted on the top ten on the US Billboard Hot 100, with the song ""My  Life"" featuring 21 Savage & Morray peaking at number 2.

Self-taught on piano, Cole also acts as a producer alongside his hip hop career, producing singles for artists such as Kendrick Lamar and Janet Jackson, as well as handling the majority of the production in his own projects. He has also developed other ventures, including Dreamville Records, as well as non-profit organization the Dreamville Foundation. In January 2015, Cole decided to house single mothers rent-free in his childhood home in Fayetteville, North Carolina. <a href=""https://www.last.fm/music/J.+Cole"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
53,y2k,574985,5399016,"Y2K is an American DJ, record producer and songwriter from Pheonix, Arizona <a href=""https://www.last.fm/music/Y2K"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
54,kanye west,7040202,1202168206,"Ye, born Kanye Omari West on June 8, 1977, is an American rapper, singer, songwriter, record producer, and fashion designer. He is one of the most prominent figures in hip hop, known for his diverse musical style and polarizing cultural and political commentary. After dropping out of college to pursue a career in music, West began producing for regional artists in the Chicago area. As an in-house producer for Roc-A-Fella Records, he co-produced albums including Jay-Z's The Blueprint (2001) before signing with the label as a recording artist. West's debut studio album, The College Dropout (2004), received critical acclaim and produced the Billboard Hot 100 number-one single ""Slow Jamz."" He topped the chart four other times with the singles ""Gold Digger"" (2005), ""Stronger"" (2007), ""E.T."" (2011, as a featured artist), and ""Carnival"" (2024).

West's second and third studio albums, Late Registration (2005) and Graduation (2007), both debuted at the top of the Billboard 200, with the latter becoming his most commercially successful to date. Three of his subsequent albums—808s & Heartbreak (2008), My Beautiful Dark Twisted Fantasy (2010), and The Life of Pablo (2016)—were certified triple platinum, while Yeezus (2013) was certified double platinum. Although not as well-received critically as his previous works, Ye (2018), Jesus Is King (2019), and Donda (2021) continued West's streak of consecutive number-one debuts on the Billboard 200. West has also released collaborative albums including Watch the Throne (2011) with Jay-Z, Kids See Ghosts (2018) with Kid Cudi, and Vultures 1 and Vultures 2 (2024) with Ty Dolla Sign. In fashion design, he has collaborated with Nike, Inc., Louis Vuitton, and Gap Inc. on clothing and footwear, and led the Yeezy collaboration with Adidas.

One of the world's best-selling music artists with 160 million records sold, West has won 24 Grammy Awards, the joint 11th-most of all time and the most awarded for any hip hop artist along with Jay-Z. His other accolades include a Billboard Artist Achievement Award, a joint-record three Brit Awards for Best International Male Solo Artist, and the Michael Jackson Video Vanguard Award. West holds the joint record with Bob Dylan for most albums (four) topping the annual Pazz & Jop critic poll. Time named him one of the 100 most influential people in the world in 2005 and 2015. West's first six solo albums were included on Rolling Stone's 500 Greatest Albums of All Time list in 2020, with the same publication naming him one of the 100 Greatest Songwriters of All Time.

West's outspoken views have received significant media coverage. He has been a frequent source of controversy due to his conduct on social media, at award shows, and in public settings, as well as his comments on the music and fashion industries, U.S. politics, race, and slavery. His Christian faith, high-profile marriage to Kim Kardashian, and mental health have also been topics of media attention. In 2020, West launched an unsuccessful independent presidential campaign that advocated for a consistent life ethic. In October 2022, he was widely condemned and lost many sponsors and partnerships, including his collaborations with Adidas, Gap, and Balenciaga, after making a series of antisemitic statements, including denying the Holocaust. <a href=""https://www.last.fm/music/Kanye+West"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
55,dtf,56094,2949427,"1. DTF is a music project by Makoto Katagiri.

2. DTF is also a french hip-hop group, affiliate with PNL. Theire first mixtape is called ""Le H avant le B"". They plan to release their first album ""La Hass avant le bonheur"" 03/18/16. <a href=""https://www.last.fm/music/dtf"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
56,mustard,976145,17821780,"There are several artists using this name:

(1) American rap producer DJ Mustard (born as Dijon Isaiah McFarlane on June 5, 1990 in Los Angeles, California). Mustard is well-known for his producer tag ""Mustard on the beat, ho"", said by YG. He has produced hit singles for artists such as Tyga, YG, Kendrick Lamar, Rihanna, Fergie, Big Sean, Tinashe, Jeremih, and Lil Dicky.

(2) MUSTARD is a drummer from London, a vocalist from Oslo, two guitarists from Kortgard and a bassist from Bergen. http://www.mustardband.com

(3) Mustard is a 4-piece Christchuch (New Zealand) band playing their own psychedelic blues folk rock. Formed in 2005 they have been playing the local live scene and with the recent addition of keyboard extroadinaire Tim Driver they have begun recording their debut album for release in 2007 through local label She'll be Right records. http://www.myspace.com/mustardnz & http://youtube.com/mustardnz

(4) A glam rock group from the UK who released one single – Good Time Comin’ – in 1974.

(5) Indie Rock band from The Croydon (UK) area. Recorded throughout the 90s but missed out on that exclusive record deal. http://www.myspace.com/mustardrock

(6) Daniel Mustard, a homeless man who came onto Opie and Anthony’s Sirius XM radio show in December 2009 blew the minds of everyone in the building with a unique and extremely soulful rendition of Radiohead’s Creep. http://vimeo.com/8132302 <a href=""https://www.last.fm/music/Mustard"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
