,artist,listeners,playcount,bio_content
26,lord huron,1854161,51198537,"Lord Huron are an American alternative rock band founded by Ben Schneider, a Michigan-born visual arts major. 

Origins:
In the spring of 2010 Schneider traveled from Los Angeles to Northern Michigan. At Lake Huron, he developed songs for the first Lord Huron EP. He named the recording, Into the Sun. Upon his return to L.A., Schneider set to work putting a band together. The first to join him was his percussion-playing childhood friend Mark. Each of the band members of band hail from Michigan.

Into The Sun and Mighty
Lord Huron released two EPs in 2010, Into the Sun and Mighty. Pop & Hiss, the LA Times Music Blog, described Mighty as ""full of lush acoustic guitars and Midwestern-accented harmonies as warm as a winter fireplace, but it's the Caribbean-influenced percussion that fans Lord Huron's folk sound into flame,""and Pitchfork could only classify it as ""a stylistic superball, bouncing off any wall you put around it."" NPR's World Cafe wrote ""the band's lush harmonies are backed by a hazy whirlpool of polyrhythmic tropical drums and folk guitars.""
Despite the fact that Schneider played all of the instruments on both EPs, he has gathered a band for live performances, which have also gotten positive reviews. ""The totality of the experience was like being on hand for a combination drum circle, chamber performance, and Calypso street party,"" wrote LA Weekly.Some of the larger shows the band has performed at include Lollapalooza (2011) and Outside Lands (2011), as well as a marathon ten shows in four days at the SXSW (2011) music festival.

Discography

EPs
Into The Sun (2010)
Mighty (2010)
Time to Run (2012)

LPs
Lonesome Dreams (2012)
Strange Trails (2015)
Vide Noir (2018)
Long Lost (2021) <a href=""https://www.last.fm/music/Lord+Huron"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
27,neil frances,497336,7246127,"The duo behind Neil Frances come from two different worlds, and yet their union sounds destined. Jordan Feller and Marc Gilfry first met in 2012. It wasn’t until four years later that Jordan called Marc to lend vocals to some demos, which were intended as a placeholder. As with the best of accidents, the two liked what they heard and Neil Frances was born.

Jordan grew up in Sydney, then spent time in London, before landing in Los Angeles. Marc, a California native, grew up outside of Los Angeles in Rancho Cucamonga, in a house across the street from his aunt, uncle and cousin. Since childhood, the two found themselves exposed to a range of music, from opera, disco, hip-hop and more, all of which informs their songwriting today.

These influences can be heard on Neil Frances’ dreamy debut EP, Took A While, consisting of five lustrous, reverberating dance tracks featuring one infectious melody after the other. Their sound caught the attention of Jungle and Poolside, who they toured with earlier this year. When the music discovery platform, The Wild Honey Pie first heard their music, they quickly invited them to play the launch of their Los Angeles dinner party series (held in early November) at Checker Hall. <a href=""https://www.last.fm/music/Neil+Frances"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
28,twenty one pilots,2668370,273849856,"Twenty One Pilots (stylized in all lowercase or as twenty øne piløts) is an American musical duo from Columbus, Ohio. Initially a band, the group was formed in 2009 by lead vocalist Tyler Joseph along with Nick Thomas and Chris Salih, who both left in 2011. Since their departure, the line-up has consisted of Joseph and drummer Josh Dun. The duo is best known for their singles ""Stressed Out"", ""Ride"", and ""Heathens"". The group received a Grammy Award for Best Pop Duo/Group Performance at the 59th Annual Grammy Awards for ""Stressed Out"". The band independently released two albums, Twenty One Pilots (2009) and Regional at Best (2011), before being signed by record label Fueled by Ramen in 2012. Their label debut, Vessel, was released in 2013 and became the second album in history on which every track received at least a gold certification, making Twenty One Pilots the first band in the history of music to see every song on two albums earn gold or platinum awards.

The duo achieved breakthrough success with their fourth album, Blurryface (2015), which produced the successful singles ""Stressed Out"" and ""Ride"" and became the first album on which every track received at least a gold certification from the Recording Industry Association of America. The release of the single ""Heathens"" also made the group the first alternative artist in history to have two concurrent top five singles in the Billboard Hot 100 and the third rock act in history to have two singles simultaneously chart in the top five of the Billboard Hot 100, joining the Beatles and Elvis Presley.

The duo has released seven studio albums in total, with the latest being Clancy, released on May 24, 2024. They have also garnered ten No. 1 songs on the Alternative Songs chart, making them the artist with the fourth-most number-one songs on the chart, just below Linkin Park.

Full Wikipedia article: https://en.wikipedia.org/wiki/Twenty_One_Pilots

Studio albums
Twenty One Pilots (2009)
Regional at Best (2011)
Vessel (2013)
Blurryface (2015)
Trench (2018)
Scaled and Icy (2021)
Clancy (2024) <a href=""https://www.last.fm/music/Twenty+One+Pilots"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
29,molchat doma,862051,25867552,"Молчат Дома (English translation: The Houses Are Silent)  is a Belarusian post-punk band with lyrics sung in Russian. Currently a trio with Egor Shkutko on vocal duties, Roman Komogortsev on guitar, synths, and drum machine, and Pavel Kozlov on bass and synths. The trio have been dubbed “the Belarusian New Order of our generation”, but that’s not quite right – they have far more in common with the gloomy nihilism of that band’s forebearer, Joy Division, a bleak, claustrophobic quality that’s like sinking into a pool of tar. Formed in 2017, in their hometown of Minsk, the trio take inspiration from early 80s post-punk and new wave, a visceral, intense mix of metallic drums, ominous synths, and melancholic bass lines. Some tracks sound like they were conceived using basic Casio keyboard presets; others borrow from Krautrock’s motoric grooves. But all burn with a deep seated despair and frustration, Yegor Shkutko’s vocals sounding anguished and distant. The sparse, cold production of second album Etazhi also sounds oddly futuristic, the crushing soundtrack to some dank, cyberpunk dystopia.Their second LP, Этажи (pronounced Etazhi, meaning “Floors”) was released in 2018 on Berlin-based Detriti Records. It has sold out four times and is currently on its fifth repressing due to outstanding demand. Этажи has garnered over one million views on Youtube. Despite playing to packed clubs in Warsaw, Helsinki and Berlin, they are still flying under the radar in their native Belarus. <a href=""https://www.last.fm/music/Molchat+Doma"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
30,grandson,680872,19714924,"Grandson is an alternative artist hailing from Toronto, Canada. Born in the small town of Englewood New Jersey, he relocated to the cultural melting pot of Toronto at a young age, and grew up surrounded by music ranging from jazz to rock and roll to rap, dancehall and r&b. He began playing guitar and piano in high school.

At 17, he relocated to Montreal, QC to attend university, and began working in nightclubs cleaning tables and DJing. He started writing music at this time, incorporating the unique blend of sounds he grew up surrounded by. He started experimenting with music production and rapping in 2013, and dropped out of school to relocate to Los Angeles and pursue music full time.

Adopting the Grandson moniker while living in LA, he dove deeply into rock influences such as Rage Against the Machine, Nirvana, and Led Zeppelin, while also listening to rap/R&B music emerging out of Toronto and alternative acts such as Twenty One Pilots and Hiatus Kaiyote. He found a small community of musicians to work and perform with here in Los Angeles. The live tries to create a frantic, mosh pit-inducing cathartic release of energy for concert-goers, influenced by early punk and grunge music.

Searching for his voice and for meaning in today’s divisive, chaotic world, Grandson confronts the most pressing issues of his generation through his songwriting, such as financial inequality, governmental and environmental accountability, and social justice, giving these topics a soundtrack with a genuine sense of urgency and frustration. The music also touches on adolescence, relationships, and the insecurities and difficulties of growing up through your 20s. <a href=""https://www.last.fm/music/Grandson"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
31,els pets,27007,709729,"Els Pets are a Catalan pop-rock band from Constantí (Catalonia). They are the only band surviving out of the 4 leading ""Rock Català"" groups of the early 90's (Sopa de Cabra, Sau, Els Pets & Sangtrait). They started to play on the Christmas Eve 1985, Lluís Gavaldà (lead singer, composer and guitarist), Joan Reig ( drums) and Falin Caceres (bass) are the original founders. Guitarist Ramon Vidal participated in the first two albums, and other support musicians have joined them in several gigs. They are often accompanied by the feminine vocals ""Les Llufes"". They have released 10 studio albums so far:

    * Els Pets (1989)
    * Calla i Balla (1991)
    * Fruits Sex (1992)
    * Brut Natural (1994)
    * Bondia (1997)
    * Sol (1999)
    * Respira (2001)
    * Agost (2004)
    * Com anar al cel i tornar (2007)
    * Fràgil (2010)

Other albums:
    * Vine a la Festa (1995) [Live]
    * Malacara (2002) [Sampler plus 1 new song]
    * Això és espectacle (2006) [DVD documental + live]
 <a href=""https://www.last.fm/music/Els+Pets"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
32,zahara,87866,2881986,"There is more than one artist with this name, including: 
1) Zahara is Spanish singer María Zahara Gordillo Campos (born 10 September 1983); 
2) Zahara was South African singer-songwriter Bulelwa Mkutukana (born 9 November 1987; died 11 December 2023); 
3) Zahara was a fusion band active during the 1970s and 1980s; 
4) Zahara was a Swedish artist. 

1) Zahara is Spanish singer María Zahara Gordillo Campos (born 10 September 1983). She studied music at the Conservatorio de Música in Ubeda. Her debut album ""Día 913"" (""Day 913"")  was released in 2005. 

2) Zahara was South African singer-songwriter Bulelwa Mkutukana (born 9 November 1987; died 11 December 2023). After signing a record deal with TS Records, her debut album, Loliwe (2011), went double platinum. Her second album, Phendula (2013), produced three chart-topping singles ""Phendula"", ""Impilo"", and ""Stay"". 
Zahara's third album, Country Girl (2015), was certified triple platinum. Following her departure from TS Records, she signed a record deal with Warner Music. Her fourth album, Mgodi (2017), was her best-selling album and was certified platinum. 
Her fifth album, Nqaba Yam (2021), peaked at number 1 on iTunes. 
Her accolades include 17 South African Music Awards, three Metro FM Awards, and one Nigeria Entertainment Award. Zahara was on the 2020 list of the BBC's 100 Women. She appeared as a guest judge on the seventeenth season of Idols South Africa in 2021.

3) Zahara was a fusion band active during the 1970s and 1980s. The band released ""Flight Of The Spirit"" in 1983. 

4) Zahara was a Swedish artist. <a href=""https://www.last.fm/music/Zahara"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
33,txarango,24063,755146,"More than 100 gigs in a year around Europe and 80.000 free downloads of its first album, Benvinguts al llarg viatge («Welcome to the long journey»). Txarango is the new and genuine phenomenon of Barcelona Sound, the reference for Europe’s urban music. Born in the Raval, the city’s most multicultural district where other music bands like Ojos de Brujo and 08001 arose, Txarango plays an energetic live fusion sound that mixes reggae, latin music and native rhythms. The song languages are Catalan and Spanish and the repertory consists of well cared for songs with powerful lyrics that are converted into pure party and forcefulness at the live show. The message is clear: energy, joy and celebration.

 <a href=""https://www.last.fm/music/Txarango"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
34,full crate,162098,991141,"Full Crate is on the international forefront of progressive electronic music. The Red Bull Music Academy acknowledged his talents and invited him to Madrid in 2011 for two weeks worth of recording sessions, lectures by musical luminaries, and unforgettable late night jams (only 60 artists worldwide has received this invitation).

Since the release of the critically acclaimed ""Conversations With Her"" EP in 2010, with the vocalist Mar, the Amsterdam based DJ/producer and has worked and performed around the world with/for renowned artists like Jessie J, Erykah Badu, Hudson Mohawke, Jesse Boykins III, Pac Div, Mark Pritchard and DJ Zinc. <a href=""https://www.last.fm/music/Full+Crate"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
35,leon bridges,846911,16284672,"Leon Bridges (born Todd Michael Bridges on July 13, 1989) is an American gospel and soul singer, songwriter and record producer from Fort Worth, Texas. 

Bridges began performing in and around Fort Worth, Texas and stirred up music industry interest with analog recordings, produced by Justin Block and Austin Jenkins of White Denim, which were uploaded to his SoundCloud page. Signed to major-label Columbia, his first singles -- including a rich ballad written about his mother -- appeared in February 2015 with a sound that evoked mid-to-late '60s soul. The following month, Bridges caught more attention with performances at SXSW, roughly 200 miles south of his home base. His debut album, Coming Home, was released in June 2015. <a href=""https://www.last.fm/music/Leon+Bridges"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
36,jungle,1360986,42282992,"There are several artists using the moniker 'Jungle'.

1.  Jungle is an English modern soul musical collective founded by childhood friends, Tom McFarland and Josh Lloyd-Watson.
 Jungle was formed at the beginning of 2013, choosing to put an aesthetic emphasis on the music’s surrounding artwork and videos, and not on the pairs' own identity, (McFarland and Lloyd-Watson came to be known as J and T). Throughout the following year Jungle developed its nature as a collective by working with different artists across diverse disciplines. To perform the music live, Jungle expanded to a seven-piece band, fronted by J and T. Their debut album Jungle was released through XL Recordings on 14 July 2014.  The album was met with great critical acclaim and was later shortlisted for the 2014 Mercury Prize. Their 2nd album, For Ever, was released on 14 September 2018.



2. Based in Ann Arbor, Michigan – “Jungle” is a world/rock/fusion power trio featuring Steve ""Muruga"" Booker on drums, Dave Sharp on bass, and Steven Springer on guitar. “Jungle” was formed in 2010 when Muruga, Dave, and Steven collaborated on a project at Muruga’s ""Sage Ct."" recording studio. While in studio they recorded their first album “Jungle.” Drawing from many influences like Coltrane, Hendrix, Funkadelic etc. they recorded the album live.

Steven ""Muruga"" Booker, born in Detroit, MI, is a world renowned drummer and percussionist with musical roots going back to the late 1950's when he played in the Detroit rock n roll band “The Low Rocks.” Muruga was inspired by the blues, rock, and soul of the Detroit scene. He played with the legendary bluesman John Lee Hooker. They were booked as Hooker and Booker. Muruga is also known for his drum solos at venues like the East Town and Chessmate in Detroit. Playing with many artists throughout his career some highlights include playing Woodstock in 1969 with Tim Hardin, performing at Carnegie Hall with Dave Brubeck, playing on Weather Reports “Sweet Nighter” in 1973, and collaborating with George Clinton and the P-Funk All Stars from the late 70's to the present. In 1990 Muruga released the billboard charting album ""Blues from the Rainforest"" with Merl Saunders and Jerry Garcia. In 1991 he was a recipient of th Hiroshima Voices for Peace award. He is featured on the Chesky Records album ""Circle of Drums"" with Babatunde Olatunji and Sikiru Adepoju. Most recently Muruga has released several albums on the Italian label Qbico Records and his 2010 release ""Kiss of Peace"" is nominated for 2010 Detroit Music Award for outstanding world music recording.

Steven Springer grew up in Port of Spain, Trinidad and is an accomplished, soulful songwriter and innovative finger style guitarist, with his roots in reggae, soca and calypso. His unique musical style is a melting pot of jazz, reggae, Latin, blues, rock and R&B, which combine to form a refreshing exceptional sound. When watching Springer perform, audiences from around the world have been witnessed an artist delivering his music with energy, conviction and raw emotion. Born in Trinidad, in the West Indies, Steven Springer was inspired by the melodic lilting sound of soca and calypso. He started playing guitar at a young age. Steven was intrigued by the fusion of many cultures and the beautiful natural features of Trinidad. In his early twenties, Steven moved to Phoenix, Arizona and formed a band called Sanctuary. Touring worldwide, Springer was a featured artist at the 1988 World’s Fair in Brisbane, Queensland, Australia, performing with the Trinidad Calypso Band. Upon returning to the United States, Springer joined Hugh Borde’s world famous Trinidad Tripoli Steel Band, performing and recording with them for over ten years. Currently, Steven also leads the band Tropicooljazz. Among other numerous awards and honors, Steven was chosen “Best Guitar Player,” every year from 1990 to 1993, at the annual Detroit Music Awards.

Dave Sharp, a native Detroiter, became devoted to jazz at the University of Michigan and gained his chops under the tutelage of renowned bassist Herbie Lewis (McCoy Tyner, Cannonball Adderly and Les McCann) in San Francisco, and virtuoso bassist, composer and bandleader Marion Hayden (Straight Ahead) in Detroit. As bassist and composer for the modern jazz ensemble “Spheres of In uence,” and touring bassist for the seminal rock band “The Melvins” (Atlantic Records), Sharp has already made a mark on the national scene. He lives in Ann Arbor, Michigan where he composes, records, teaches and performs with Jungle has his own band Dave Sharp's Secret Seven.



3.Nothing is known about this excellent late sixties album's makers. A reissue is now available, so you can hear how good it is for yourself! Early Morning Rising, Slave Ship, House Of Rooms and Gray Picnic are all loaded with nice guitar and organ, even frantic (if somewhat inept) drumming on occasion. The tracks have an atmospheric, open quality and the recording is superb. This is a lost gem. The reissue has a deluxe embossed cover. It was originally issued in a plain sleeve.

(Clark Faville for ""Fuzz, Acid and Flowers"" book) <a href=""https://www.last.fm/music/Jungle"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
37,shinova,11128,402745,"Shinova is a Spanish alternative rock group, formed in 2008 in Berriz, Vizcaya (Spain). The band's music were initially close to hard rock and alternative metal, they were often compared to Spanish compatriots Sôber, Savia and Skizoo. However, since 2014's Ana y el Artista Temerario released via Spanish label Maldito Records, the music has become more indie rock-oriented. Their fourth album Volver was released in 2016 via Warner Music and peaked at no. 49 in Spanish Albums Charts

Discography:
    Latidos (DFX) – 2009
    La Ceremonia de la Confusión (Independent) – 2011
    Ana y el Artista Temerario (Maldito Records) – 2014
    Volver (Warner Music Spain) – 2016
    Cartas De Navegación (Warner Music Spain) – 2018
    La Buena Suerte (Warner Music Spain) – 2021
    El Presente (Warner Music Spain) – 2024 <a href=""https://www.last.fm/music/Shinova"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
38,frah quintale,76853,3673501,"Frah Quintale (real name Francesco Servidei, born 27th December 1989) is an Italian rapper and singer-songwriter. Frah initially performed as half of the rap duo Fratelli Quintale, but after their split in circa 2016, he went on to perform as a solo artist, releasing the single 'Colpa del vino' and the EP '2004'. Frah released his first solo album 'Regardez Moi' in 2017. 

In 2018 and 2019, Frah continued to release singles and a few collaborative tracks, such as the songs 'Missili', '64 Bars' (produced for the Red Bull 64 Bars initiative) and '2%'; he also released the mixtape 'Lungolinea', that featured instrumentals, ambient pieces and demos that contributed to the creation of 'Regardez Moi'. On the 4th of October 2019, he released his latest single 'Farmacia'.

Frah released two album in 2020 and 2021, ""banzai"" '(lato blu' in '20 and 'lato arancio' in '21) 

Frah is signed to the Milanese label Undamento. His style of music is sometimes referred to as 'graffiti pop' (""scribble pop"" or street pop) in Italy, referring to the blend of indie pop and hip hop commonly found in his music, and he is often regarded as one of the pioneers of the genre. 

Frah collaborates frequently with producer and labelmate Ceri. <a href=""https://www.last.fm/music/Frah+Quintale"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
39,robe,14407,724995,"This is an incorrect tag for the artist Robe. .  If this non-artist appears in your charts, please fix your tags. <a href=""https://www.last.fm/music/+noredirect/Robe"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
40,lonely god,600399,5106360,"Samuel Finke, professionally known as Lonely God, is an American singer-songwriter and musical artist hailing from Baltimore, Maryland.

Lonely God does all aspects of his music, from writing to production and instrumentation. Drawing inspiration from his solitary experiences, he crafts a distinctive sound that bridges the realms of pop, indie rock and hip hop.

Lonely God started out with his debut EP ""Young"" on April 7, 2015. This was followed by the EP ""samf,"" released on March 6, 2016. A pivotal moment in Lonely God's musical journey arrived with the resounding success of his track ""Marlboro Nights."" The song's unexpected popularity on TikTok propelled it to unprecedented heights, solidifying its position as one of the most prominent songs in the TikTok universe. The themes explored in ""Marlboro Nights"" revolve around discovering love in unexpected places. Its TikTok-driven resurgence in July 2019 led to a remarkable ascent on the Spotify Viral 50 charts, where it achieved the noteworthy rank of number 5.

In 2019, Lonely God collaborated with Young Nut on the single ""LonelyNut."" Further showcasing his versatile prowess, Lonely God's discography encompasses well-received singles like ""Sunday"" (2020), ""Stressed"" (2021), ""Built for This"" (2021), and ""Marlboro Nights 2"" (2021 featuring midwxst). Lonely God's creative contributions extend beyond his solo releases. His presence can be heard on MyKey's 2021 EP ""Welcome to the Witching Hour,"" as well as on Young Nut's 2021 album ""NUTSTAR."" <a href=""https://www.last.fm/music/Lonely+God"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
41,tom misch,681498,17816974,"“Apparently, I have a sound , and people can hear it,” Tom Misch claims modestly. For someone with a cohesive and sprawling body of mellow beats behind him, he seems mildly bewildered that this is the case. “I try so many genres that it’s hard sometimes to pinpoint. I guess my sound is uplifting, soulful, funky — and happy more than it is sad.” It’s a perfect description of his debut album, due in 2018, which brings together low-slung hip-hop beats, glittering disco, and noodling jazz instrumentation in a way only Misch can.

If Misch seems surprised, it’s because his fanbase has developed naturally. He never set out with any grand plan when he began making beats, and uploading roughly three tracks a week to Soundcloud at 16. “ I prefer a more organic approach to making music, but also to building a fanbase,” he reflects. “I don’t want a big push on my music as I don’t want to be as big as possible.” And yet, he’s rapidly become one of the U.K.’s most exciting emerging new artists, gaining 1.1 million monthly listeners on Spotify and playing a sold-out tour of the U.K., U.S. and Europe in 2016. Collaborating with a clutch of fellow trailblazers like Novelist, Loyle Carner, and Zak Abel, he’s accumulated a total of 75 million streams across all platforms to date — and it all started in his bedroom.

Misch’s earliest introduction to music came via his artistic family, including his psychiatrist father, a passionate violinist, who would take him to concerts and the opera as a child. He sang in a choir at school, and picked up the violin himself at the age of four. When one of his older sisters took up guitar and later abandoned it, nine-year-old Misch inherited the instrument, and taught himself to play Red Hot Chilli Peppers and Nirvana songs. Today, he also plays bass, banjo, and a smattering of keys.

It was one of his sister’s boyfriends who introduced him to the music of J Dilla at 15, and from then on, Misch was hooked. He took up Music Technology at school the following year, and began learning how to create his own “really chilled out, boom-bap kind of ‘90s hip-hop” on Logic Pro. “When I wasn’t at school, I’d be making beats,” he says. “It was just what I did.” As he began sharing his tunes on Soundcloud, he found the response was overwhelming. “You put songs out and you build a fanbase — it’s kind of addictive.”

A collaboration with his sister Laura, on the jazz-inflected “Follow,” was a major turning point for both siblings after it was uploaded to influencer YouTube channel Majestic Casual. The track features Laura on sax and Tom on beats and vocals, intertwined to mesmeric effect. “That was the point where I was like, okay, maybe I could do this as a career,” Misch reflects. “Suddenly it had 100,000 plays.” Shortly afterward, Soulection co-founder Joe Kay commented on one of Misch’s productions on Soundcloud, asking the teenage prodigy to guest on his radio show.

Soon afterward, in 2014, Misch contributed to Soulection’s White Label series, weaving together obscure jazz samples, guitar, and vocals to create the perfect summer listen (including the dreamy fan favourite “The Journey”). His Beat Tape series collected the best of his hip-hop instrumentals, the 5 Day Mischon project featured collaborations with grime MC Novelist and singer-songwriter Zak Abel, and his 2016 Reverie EP brought the official release of Misch’s most sophisticated songs to date. As well as soulful singers Carmody and Jordan Rakei, he struck up a collaborative relationship with fellow south Londoner Loyle Carner, whose mellow bars flow over Misch’s productions like a breeze on a hot day. Both artists form part of the much-hyped scene of singer-songwriters emerging from south east London, including King Krule and Cosmo Pyke. Each has a DIY mindset and a brooding, poetic approach to lyricism that weaves them loosely together. “There’s definitely a certain sound,” reflects Misch. “Everyone’s music in south London is really chilled. It reflects the vibe of this part of London — it’s laid back.”

Misch has lived in south London all his life, and he loves it so much that his new single, “South of the River,” is dedicated to it. “I much prefer the general vibe of south London,” he says. “I love this area, Peckham, Dulwich, Forest Hill. Singing that line — You should come south of the river — it just felt really good.” With its string arrangements mirroring disco synth stabs and a funky bassline, it’s an irresistible bop that nods clearly to Misch’s danceable new direction.

One of the biggest influences on Misch’s sound has long been jazz. With a degree in jazz guitar, Misch is an avid listener of Robert Glasper, Roy Hargrove, Cory Henry, and jazz-influenced songwriters like D’Angelo and Erykah Badu. “It’s kind of a warm feeling, when you hear a certain chord progression,” he explains.

In the making of his debut album, he’s also been drawing on inspiration from disco, house, and techno, discovered through the portal of producers like Kaytranada and Motor City Drum Ensemble. The euphoric feel of 1970s and ‘80s disco (think Earth Wind and Fire or Gwen McCrae), and the thump of nightclubs like Fabric or Corsica, inspired him to bring more movement into his songs. “I want people to dance at my live shows, I want to bring more energy,” he says. “When you’re in a club and you can feel the bass...I want people to have that experience.”

Misch’s sound is true to its roots — he still makes his tracks in the same bedroom studio in his parents’ house, and his mum produces his artwork. (“ Her work is very DIY, just like my music, and feels homespun,” he explains.) But he’s never afraid to explore new territory. “I think it’s really important to make music that hasn’t been made before,” he says. “I’m trying to work out what my sound is, and pursuing that.” Fans might think they know his style, but Misch is a restless experimentalist, keen to spend endless hours honing his craft. One of his favorite new songs is a “Brazilian-sounding” jam that reflects how deeply he feels about his work. As he puts it: “It’s about how you can’t take away my love for music. I’ll always have that.” <a href=""https://www.last.fm/music/Tom+Misch"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
42,joan dausà,9647,210233,
43,carlos sadness,91929,2108316,"Carlos Sadness (born 31 March 1987, Barcelona, Spain) is a Spanish singer, songwriter and illustrator. 

He started to study Design while he uploaded some of his songs onto Myspace.

After a few years of touring underground and getting a lot of visits and reproductions on his media profiles, he drew the attention of some media and publishers, becoming ""one of the most important faces for 2009"" as ""El País"" said. A few months later, he was making a song for the film Brain Drain. That year he worked with Fernando Vacas (music producer of Russian Red) looking for a different sound in new songs, opening the door to a new phase. Nowadays, he considers his first steps as entertainment and learning. 


 <a href=""https://www.last.fm/music/Carlos+Sadness"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
44,nøgen,2587,62658,
45,ocie elliott,234837,2417286,"Ocie Elliott is a musical duo comprised of Jon Middleton and Sierra Lundy from Victoria, B.C., Canada. The two met on Salt Spring Island in the summer of 2012 and started singing together three years later.

In late October 2017, they released their first EP to the world, recorded in the woods of Vancouver Island, and immediately attracted an international following. Since then, they’ve toured Europe and the western United States and opened shows for the likes of Mason Jennings, Sons of the East, Current Swell, Roo Panes, Kim Churchill, Luca Fogale and Joshua Hyslop. 

Ocie Elliott's first album, 'We Fall In', was released through indie giant Nettwerk Music Group on February 8, 2019. <a href=""https://www.last.fm/music/Ocie+Elliott"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
46,kevin kaarl,215267,8709915,"Kevin Kaarl es un joven cantautor de tintes nostálgicos y norteños, cuyo talento se ha ido abriendo camino en el mundo de la música con sus canciones de folk campirano que ha compuesto a lo largo de todo su proyecto en el que está acompañado por su hermano gemelo, Byan Kaarl, quien toca la trompeta y hace segunda voz. <a href=""https://www.last.fm/music/Kevin+Kaarl"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
