,artist,listeners,playcount,bio_content
121,penelope scott,574326,17589521,"Penelope Scott is a 25-year-old American singer-songwriter. She has self-produced and self-released all of her music. Scott started making songs while taking a music production class in college. She first gained popularity when the song “Sweet Hibiscus Tea,” from her debut album, Junkyard 2, went viral in May 2020. In late 2020, Her music found a larger audience on the short-form video-sharing app TikTok.  Scott is best known for ""Rät"", a song about disappointment with idols, specifically Elon Musk. Her song ""Cigarette Ahegao"" was removed from TikTok due to its lyrics. In November 2020 she appeared on Rolling Stone's Breakthrough 25, which showcases artists with large gains in streaming numbers. Her song Rät appeared in the Top 40 of Billboard’s Hot Rock & Alternative Songs. Billboard said about her music, ""Sonically, it’s like being inside of a videogame; lyrically, it’s like scrolling a Tumblr meme page of an edgy teenage girl."" She recently released two EPs, Mysteries for Rats and Girl's Night. <a href=""https://www.last.fm/music/Penelope+Scott"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
122,mgk,683496,17155271,"Colson Baker (born April 22, 1990), known professionally as Machine Gun Kelly or mgk, is an American musician, rapper, singer-songwriter and actor from  Ohio.  He is noted for his genre duality across alternative rock with hip hop. mgk released four mixtapes between 2007 and 2010 before signing with Bad Boy Records. He released his debut studio album Lace Up, in 2012, which peaked at number four on the US Billboard 200 and contained his breakout single ""Wild Boy"" (featuring Waka Flocka Flame). His second and third albums, General Admission (2015) and bloom (2017), achieved similar commercial success; the latter included the single ""Bad Things"" (with Camila Cabello), which peaked at number 4 on the Billboard Hot 100. His fourth album, Hotel Diablo (2019), included rap rock.

mgk released his fifth album, Tickets To My Downfall, in 2020; it marked a complete departure from hip hop and entry into pop punk. It debuted at number one on the Billboard 200, the only rock album to do so that year, and contained the single ""my ex's best friend (with blackbear)"", which reached number 20 on the Hot 100. He achieved similar commercial success with its follow up mainstream sellout (2022).

mgk had his first starring role in the romantic drama Beyond the Lights (2014), and since appeared in the techno-thriller Nerve (2016), the horror Bird Box (2018), the comedy Big Time Adolescence and portrayed Tommy Lee in the biopic The Dirt (both 2019).

Full Wikipedia article: https://en.wikipedia.org/wiki/Machine_Gun_Kelly_(musician)

Studio albums
Lace Up (2012)
General Admission (2015)
bloom (2017)
Hotel Diablo (2019)
Tickets To My Downfall (2020)
mainstream sellout (2022)

Deluxes Versions
Lace Up (Deluxe) (2012)
General Admission (Deluxe) (2015)
bloom (Deluxe) (2017)
Tickets To My Downfall (SOLD OUT Deluxe) (2020)
mainstream sellout (life in pink deluxe) (2022)
Hotel Diablo: Floor 13 Edition (2024)

Mixtapes and EP's
Stamp of Approval (2007)
Homecoming (2008)
100 Words and Running (2010)
Lace Up! (2010)
Rage Pack (2011)
Half Naked & Almost Famous - EP (2012)
EST 4 Life (2012)
Lace Up (The Prelude) (2012)
Black Flag (2013)
Fuck It (2015)
BINGE (2018)
lockdown sessions (2022)
genre : sadboy (2024) <a href=""https://www.last.fm/music/MGK"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
123,twice,1319043,366013151,"There are numerous artists who have performed under the name Twice:

1. TWICE (Korean: 트와이스; Japanese: トゥワイス)  is a nine-member South Korean girl group formed by JYP Entertainment through the 2015 reality show SIXTEEN. The group is composed of: Nayeon (나연), Jeongyeon (정연), Momo (모모), Sana (사나), Jihyo (지효), Mina (미나), Dahyun (다현), Chaeyoung (채영) and Tzuyu (쯔위). 

On February 11, 2015, Park Jin-young announced that the lineup of JYP Entertainment's upcoming seven-member girl group would be decided through SIXTEEN, a competition survival show that would air on Mnet later that year. The show began on May 5 and ended with Nayeon, Jeongyeon, Sana, Jihyo, Mina, Dahyun, and Chaeyoung as the winners. Park then announced that he would be increasing the size of the group from seven members to nine by adding Tzuyu, who was the ""audience's pick"" since she was the most popular contestant by the show's end, and Momo, who was added by Park himself since he felt the group needed someone with her performance abilities. The decision was controversial at the time with many people complaining about eliminated contestants being able to join the group.

The group debuted on October 20, 2015 with the extended play The Story Begins and title track ""OOH-AHH하게"". TWICE rose to fame in 2016 with their single ""CHEER UP"" from their second mini Page Two; the song charted at number 1 on the Gaon Digital Chart and became the best-performing single of the year. It also won the title of ""Song of the Year"" at two major music awards shows: Melon Music Awards and Mnet Asian Music Awards. Their subsequent single ""TT"" from their third extended play TWICEcoaster : LANE 1 claimed the top spot for four consecutive weeks. The album was the highest selling K-pop girl group album of 2016, which sold 350,852 copies by the end of the year. Within 19 months after debut, Twice has sold over 1.2 million units of their four extended plays and special albums.

On January 3, 2017, the music video for ""TT"" hit 100 million views, becoming the fastest K-pop group music video to do so and breaking Twice's own record previously set by ""Cheer Up"". Later in that same year, ""TT"" would also become the first video by a K-pop female act to surpass 200 million views. On January 10, JYP Entertainment announced Twice's first solo concert tour within just a year and four months after debuting in October 2015. The three-day sold-out concert titled Twice 1st Tour: Twiceland – The Opening was held on February 17–19 at the SK Olympic Handball Gymnasium. A tour across Thailand and Singapore was also scheduled after the first stop in Seoul. After the Korean leg of the concert tour, Twice released a reissue of their third mini on February 20 titled TWICEcoaster: Lane 2 along with its lead single, ""Knock Knock"". The album sold 266,645 units in February 2017 alone. The title track was regarded as one of the best songs of 2017 by many critics at the end of the year.

In April, JYP Entertainment announced that Twice would be releasing a new Korean album in May before heading to Japan. On May 15, Twice released their fifth extended play SIGNAL. The title track ""Signal"" was produced by Park Jin-young, the founder of their entertainment label. This marks their first collaboration with Park. The mini contained six tracks, including ""Eye Eye Eyes""--co-written by members Jihyo and Chaeyoung—and ""Only 너 (Only You)"" written by former Wonder Girls' member HA:TFELT.

The group officially debuted in Japan on June 28, 2017 under Warner Music Japan with the release of their first compilation album titled #TWICE. The album debuted at number two on the Oricon Albums Chart, which sold 136,157 copies within seven days, the highest first week album sales of a K-pop artist in Japan in two years. In less than two months, it sold over 260,000 copies, earning it a Platinum certification by the Recording Industry Association of Japan.

Twice released their first full-length Korean album twicetagram on October 30, along with the music video for title track ""LIKEY"". ""LIKEY"" was composed by Black Eyed Pilseung and Jeon Gun. The album had heavy contributions from the members of Twice, who helped in composing and writing lyrics for the album's tracks. The album and its lead single debuted atop both Billboard's World Albums and World Digital Song Sales respectively—the group's first number 1, making Twice the first female K-pop act to lead on both charts. They also rose on the Heatseekers Albums as the album debuted at number 10, one position higher than Signal's peak at number 11. The Christmas-inspired reissue of twicetagram, titled Merry & Happy, along with its title track ""Heart Shaker"" was released on December 11, 2017.

In 2018, the group embarked on their first concert tour in Japan titled Twice Showcase Live Tour 2018 ""Candy Pop"" on January 19 in Aichi Prefecture. They planned to have a second tour in Seoul starting May 18, but first released their fifth extended play What is Love? on April 9. The title track ""What is Love?"", once again produced by Park Jin-young, is about ""the love girls would dream about or imagine after learning about it through books, movies or dramas"" and was described as having a bright melody and uptempo dance beat incorporating trap. Members Jeongyeon, Chaeyoung, and Jihyo also took part in writing lyrics for two songs on the extended play. The EP sold 335,235 copies in first month and made TWICE became the first female artist—and the fifth act—to earn a Platinum certification by the Korea Music Content Association (KMCA), for selling over 250,000 copies of the album.

On July 9, an expanded reissue of What Is Love? named Summer Nights, along with its lead single ""Dance the Night Away"" written by Wheesung, was released. The single surpassed 100 million streams and sold 2,500,000 downloads on Gaon Music Chart, earning group's very first Platinum certification's single both streaming and download making TWICE the second act—to earn a Platinum certification for streaming, download and album by the [i{KMCA[/i] since certification were introduced on April 2018.

On September 12, TWICE released their first Japanese studio album BDZ. Its lead single of the same name was pre-released as a digital single on August 17. It was followed with their concert tour named TWICE 1st Arena Tour 2018 ""BDZ"", beginning in Chiba on September 29. The studio album was certified Platinum by the RIAJ, it was group's fifth consecutive Platinum certification in Japan. Twice released their sixth EP Yes or Yes on November 5 with a lead single of the same name. The music video of the title track Yes or Yes achieved 31.4 million views on YouTube within the first 24 hours, becoming the seventh biggest 24-hour YouTube debut of all time. They released their second Japanese compilation album #Twice2 on March 6, 2019. It was also certified Platinum from the RIAJ.

TWICE made history as the first female K-pop act to hold a Japanese dome tour, named TWICE Dome Tour 2019 ""#Dreamday"". The tour garnered a total audience of 220,000 during five shows in Osaka, Tokyo and Nagoya, and was held in March and April 2019. All 220,000 tickets were sold out within a minute after the ticket sales commenced. On April 22, they released their seventh EP Fancy You. The music video of ""Fancy"", which garnered over 42.1 million views in a single day, also reached the seventh position in the list of YouTube's biggest debuts during the first 24 hours. The release of Fancy You made TWICE the best-selling Korean girl group of all time with a total of 3,750,000 copies sold from their twelve Korean releases, surpassing the twenty-year-old record of S.E.S. In total, TWICE has sold just under seven million albums worldwide.

On June 12, 2019, TWICE released both ""Happy Happy"" and ""Breakthrough"" singles digitally. On July 17, 2019, JYP Entertainment announced the addition of a Japanese leg after reaching tens of thousands of fans on Southeast Asia and North America legs of the World Tour ""TWICELights"". They would stage 12 concerts in seven Japanese cities from October to February 2020. On the same date, ""Happy Happy"" was released physically and ""Breakthrough"" would also be released the following week. Both singles were received the Platinum certificates by the RIAJ.

On September 23, 2019, TWICE released their eighth EP, Feel Special, along with the music video for the lead single of the same name produced by Park Jin-young. The lead single scored group's second number 1 on the Billboard's World Digital Song Sales which previously hit the top spot in 2017 with ""Likey"". ""Feel Special"" also stretching group's dominance across North America as the single debuted on the Canadian Hot 100 chart at number 82—the group's first entered on the chart, making TWICE the third K-pop girl group and ninth K-pop act to appear on the chart. On September 30, 2019, TWICE broke their own first week album sales record with Feel Special, previously holding the record with Fancy You.

TWICE released their second Japanese studio album &Twice on November 20, 2019. Its lead single ""Fake & True"" was pre-released as a digital single on October 18, 2019

The group released their first official English-language single, ""The Feels"", on October 1. At the end of the single's music video, which was also released on October 1, their third Korean studio album (sixth overall) and fourth world tour were teased. On October 11, ""The Feels"" debuted at number 83 on the Billboard Hot 100, marking the group's first appearance on the chart. The song also made its way to the UK Singles Chart, where it peaked at number 80. The group's third Korean studio album, Formula of Love: O+T=<3, was released on November 12 with its title track, ""Scientist"". The album peaked at number 3 on the Billboard 200, breaking Taste of Love's record.

On November 15, the group announced five initial North American tour dates of their fourth world tour, ""III"". They embarked on the tour with a two-day concert in Seoul on December 25–26. On December 3, Twice pre-released their ninth Japanese single, ""Doughnut"", with an accompanying music video. It was physically released on December 15 in Japan. With the successful completion of their seven-date U.S. leg of the “III” World Tour which concluded on February 27, 2022, Twice became the first female K-pop act to hold two separate arena tours in the world’s biggest music market, bringing out an audience of approximately 100,000 people. Originally, only one date for LA and NY were announced, but second shows were quickly added to both cities added due to high demand after the sellout. Following the success of their US tour, Twice announced an encore concert at the Banc of California Stadium in Los Angeles, making them the first female K-pop group to headline a stadium concert in the United States. Initially announcing only one date for May 14, the group decided to hold an additional performance on May 15 following high demand. In addition, the group is scheduled to hold their Tokyo Dome concert in Japan for two days on April 23 and 24, but as the tickets were sold out at the same time as the opening sale, they added a performance on the 25th. With three sold out dates at the Tokyo Dome, Twice became the first Kpop girl group and the second girl group overall (following AKB48) to hold a three-day concert at the said venue.

 Twice's positions:
Nayeon = Lead vocalist, Lead dancer, Center, FOTG
Jeongyeon = Lead vocalist
Momo = Main dancer, Rapper, Vocalist
Sana = Vocalist
Jihyo = Main vocalist, Leader
Mina = Main dancer, Vocalist
Dahyun = Lead rapper, Vocalist
Chaeyoung = Main rapper, Vocalist
Tzuyu = Lead dancer, Vocalist, Visual, Maknae

2. TWICE was a Russian DJ who passed away in 2012. He made hits like NATALIE and KARATE (last one for his debut album back in 2005) and had a tour with the russian band Russkaja. He moved from St. Petersburg to Moscow after his success. He signed with S Sacramental Records and released an EP named TWICE IN. After that, he continued to compose music alongside famous songwriters like Amy Wadge. In 2009 he released Twicemania. He ended his tour due to health issues. He returned to St. Petersburg and played as DJ in small clubs, but was killed in a fight in 2012.

Other artists named Twice:

3. DJ, alias of Patrick Gibin
4. Dutch acoustic folk/gospel duo Doldersum/Koster
5. 80s rock
6. folk/country
7. dancehall
8. nu metal
9. German synthpop
10. ex-Trance Dance
11. techno
12. hip-hop, on Bromance Records
13. German pop
14. reggae/pop
15. indie rock
16. French-Danish rock band: Margot Poirier & Andreas Eriksen
17. italo-disco
18. new jack swing
19. German pop/schlager
20. Swedish heavy metal
21. progressive house
22. performs on ""Whut Do You Mean"" by Nate Dogg
23. Patrick Rubitschun and Stefan Schelker
24. Texan hip-hop producer <a href=""https://www.last.fm/music/TWICE"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
124,katy perry,6120253,328910221,"Katheryn Elizabeth Hudson, known professionally as Katy Perry (born October 25, 1984 in Santa Barbara, CA) is an American singer, songwriter, and television judge. The story of who was born into a totally Christian environment and who years later would become a pop music star. Muse of those who feel different or excluded, Katy Perry got her first guitar (from the church) at the age of thirteen and dreamed of it, as many young people do. The difference is that she did it. She broke free from the shackles of faith (without ever losing it) and set out to live through songs about her experiences. The result? Aside from Michael Jackson, only she was able to place five songs from the same album at the top of the charts.

 After singing in church during her childhood, she pursued a career in gospel music as a teenager. Perry signed with Red Hill Records and released her debut studio album Katy Hudson under her birth name in 2001, which was commercially unsuccessful. She moved to Los Angeles the following year to venture into secular music after Red Hill ceased operations and she subsequently began working with producers Glen Ballard, Dr. Luke, and Max Martin. After adopting the stage name 'Katy Perry' and being dropped by The Island Def Jam Music Group and Columbia Records, she signed a recording contract with Capitol Records in April 2007.

Perry rose to fame in 2008 with her second album, One of the Boys, a pop rock record containing the controversial U.S number one song ""I Kissed a Girl"" and ""Hot n Cold"". Three subsequent albums have topped the U.S. Billboard 200. The disco-influenced Teenage Dream (2010) spawned five chart-topping U.S. Billboard Hot 100 singles–""California Gurls"", ""Teenage Dream"", ""Firework"", ""E.T."", and ""Last Friday Night (T.G.I.F.)"" — a record tying her with Michael Jackson's ""Bad"". Its follow-up record Prism (2013) was inspired by her divorce, and incorporates pop and dance along with themes of self-reflection, everyday life, and relationships. With the music videos for its chart-topping songs ""Roar"" and ""Dark Horse"", Perry became the first artist to have multiple videos reach one billion views on Vevo.  Her 2017 electropop album,  'Witness' featured a political subtext and a theme of liberation. Her sixth studio album 'Smile' followed in 2020.

Perry has nine U.S. Billboard Hot 100 number one singles and has received various awards, including four Guinness World Records, five Billboard Music Awards, five American Music Awards, a Brit Award, and a Juno Award. She has been included in the annual Forbes lists of highest-earning women in music from 2011 to 2019. Her estimated net worth as of 2016 is $125 million. Perry is one of the world's best-selling music artists, having sold over 18 million albums and 125 million singles worldwide. In film, she released an autobiographical documentary titled ""Katy Perry: Part of Me"" in 2012, and voiced Smurfette in the 2011 film The Smurfs and its sequel in 2013. Her Super Bowl halftime show performance is the most watched in history. Perry also began serving as a judge on American Idol in 2018. <a href=""https://www.last.fm/music/Katy+Perry"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
125,andrés cepeda,89698,2068807,"
Andrés Cepeda es uno de los artistas colombianos de mayor reconocimiento a nivel nacional e internacional, sus bellas composiciones lo han consagrado como uno de los cantautores mas versátiles de Latinoamérica.

Andrés Cepeda nació en Bogotá el 7 de julio de 1973; es el menor de una familia de cinco hermanos.
Su talento lo obtuvo desde niño con tan solo 5 años decide comenzar sus estudios musicales tocando el piano, luego en su adolescencia desarrolla el tema de la composición creando un sin numero de canciones que han sido todo un éxito.

El rock determinó sus primeros años de carrera artística la cual inicio en la década de los noventa formando una banda llamada Poligamia que surgió en el colegio Emilio Valenzuela; este grupo bogotano se destaco en la esfera musical por representar a miles de colegiales con canciones que expresaban sentimientos de amor y de rechazo ante diferentes situaciones. Esta nueva propuesta nació gracias a un concurso de Radioactiva que les permitió grabar el primero de cinco discos.

Cuando el grupo decide separarse, Andrés viaja a Estados Unidos a estudiar durante dos años Producción Musical, carrera que le sirvió para participar en los discos de Carolina Sabino y Marbelle. Pero definitivamente su futuro estaba sobre la tarima, así que todo lo aprendido fue usado para la creación de sus propios trabajos discográficos.

Este comienzo fue definitivo en la carrera de Andrés; quien como solista ha contado con la ayuda de sus ex compañeros y amigos, Gustavo Gordillo, Freddy Camelo y Juan Gabriel Turbay, para la producción de sus discos.

El romanticismo de Andrés ya lo había dejado ver en las canciones de Poligamia y queda reafirmado con su primer álbum como solista titulado “Sé Morir” rompe esquemas; ya que pasa de ser un artista que viene de hacer rock, a presentar un disco con mucho de despecho y romanticismo, que salió del alma y en el que este artista pudo exorcizar todas sus tristezas en el amor. Jamás esperó tanto éxito de un compilado autobiográfico de canciones que surgieron en noches de chimenea y bohemia, con sus amigos más cercanos.

“Sé Morir”, es el primer sencillo de este álbum el cual recibió los mejores comentarios de la crítica. Dos temas incluidos en este trabajo discográfico se convirtieron en las canciones más sonadas de 1.999 y 2.000, lo que le merece un doble disco de platino, por ventas superiores a las 100.000 copias.

Después de tan buena acogida, el público esperaba más, y para complacerlo llega “El Carpintero” en el 2001. Segunda producción de Cepeda que mantiene la esencia del primero. Se trata de una mezcla de son, boleros, música cubana y antillana, con letras que también le cantan al amor en todas sus etapas. Las ventas de este segundo álbum superaron al primero y consolidan la presencia del artista en la escena nacional, donde es visto como la figura de mayor proyección internacional.

Luego de consolidar el mercado nacional, Andrés decide grabar su primer DVD hecho totalmente en Colombia, un reto que emprende junto a su amigo Gustavo Gordillo, quien se encarga de la grabación del concierto.
 <a href=""https://www.last.fm/music/+noredirect/Andr%C3%A9s+Cepeda"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
126,sir chloe,836983,19009917,"Sir Chloe consists of songwriter/vocalist/guitarist Dana Foote, guitarist/engineer/producer Teddy O'Mara, and drummer Palmer Foote.

The group began in 2018 at Bennington College in southern Vermont and have since migrated to Brooklyn, New York.





 YouTube
 BandCamp
 Instagram
https://www.sirchloemusic.com/ <a href=""https://www.last.fm/music/Sir+Chloe"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
127,olamide,104595,1375531,"Olamide Adedeji (born March 15, 1989), popularly known by his stage name Olamide, is a Nigerian Hip hop recording artist from Bariga, Lagos State. He records mostly in Yoruba, his native tongue. In 2011, he released his debut studio album Rapsodi while signed to Coded Tunes. YBNL, his follow-up album, was released under YBNL Nation, his label imprint. The album was supported by the singles ""First of All"", ""Voice of the Street"", ""Stupid Love"", and ""Ilefo Illuminati"". On November 7, 2013, he released his third studio album Baddest Guy Ever Liveth. The album's singles include ""Durosoke"" and ""Yemi My Lover"" among others. On July 17, 2013, Olamide became the first Nigerian to sign an endorsement deal with international liquor brand ""Cîroc"". Olamide has won several music awards, including multiple Nigeria Entertainment Awards, The Headies, and Nigeria Music Video Awards (NMVA), to name a few.
Now he going to sigh a new musican called FlxeFit into his label YBNL.
FlxeFit is a Nigerian Recording Artist from Nnewi south L.G.A Anambra state, he is best in Slow songs, Hip-hop, R&B, Rap, Etc..
Contact him: 2347060620296
www.Twitter.com/@FlxeFit
www.Instagram.com/FlxeFit.
Followers follow him show him Love fans.
 <a href=""https://www.last.fm/music/Olamide"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
128,cigarettes after sex,2229132,201676805,"Cigarettes After Sex is an American ambient pop musical group led by Greg Gonzalez, founded in El Paso, Texas in 2008. Since their formation, they have released 3 albums, one EP, and numerous singles.

Through music recommendations, Cigarettes After Sex has gained millions of views on YouTube leading to live performances across Europe & the US.

http://cigarettesaftersex.bandcamp.com/ <a href=""https://www.last.fm/music/Cigarettes+After+Sex"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
129,soolking,145752,3278622,"Abderraouf Derradji (Arabic: عبد الرؤوف درّاجي‎; born 10 December 1989), known professionally as Soolking, is an Algerian singer and rapper. He started his career under the pseudonym MC Sool until 2013 before adopting his new stage name. He incorporates reggae, soul, hip hop and Algerian raï in his music. 

Derradji was born in Algeria in a northern suburb of the capital Algiers, also known as Stouali . His father was a percussionist and he started very young in a rock band incorporating music and dance. He arrived to France in 2008, but returned to Algeria to be included in the Algerian rap formation Africa Jungle. The band released two albums. He returned to France in 2014 and released a collaborative mini album Jungle Soldat with his colleagues Jam Shaw and N'as Doz, and launching a solo career by 2016 and is signed to the lable Affranchis Music launched by Sofiane. He had initial success with ""Milano"" and ""Guérilla"" before a phenomenal success with ""Dalida"" being an homage to the singer and incorporating music from Dalida's ""Parole Parole"". On 2 Novembre 2018, Soolking released his debut solo album Fruit du démon that was certified gold in France. The singles ""Guérilla"" and ""Dalida"" were certified platinum. <a href=""https://www.last.fm/music/Soolking"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
130,itzy,801904,108830870,"ITZY (KR:있지 , JP: イッチ) is a South Korean girl group formed by JYP Entertainment, consisting of 5 members: Yeji (예지), Lia (리아), Ryujin (류진), Chaeryeong (채령), and Yuna (유나). The group debuted on February 12, 2019 with the title track ""달라달라 (DALLA DALLA)"" from their debut single album, IT'z Different. On July 8, 2019 it was revealed that ITZY's fandom name would be MIDZY the meaning behind it is ""trust"" in korean.

The group's first release after debut was their first extended play IT'z ICY on July 28, 2019, which flaunted a summer teen-crush concept and featured the promotional single ""ICY.""

March 9, 2020 was the release of their second EP IT'z Me. This mini album's promotional single, titled ""WANNABE,"" went viral, predominantly for the song's choreography and the iconic ""Ryujin shoulder dance.""

The group's third EP, Not Shy, was released on August 17, 2020. ""Not Shy"" would later be released with all-English lyrics alongside English versions of the past 3 title tracks on January 21, 2021.

On March 20, 2021, Trust Me (MIDZY) was released with two different versions and lyric videos, one being an English version. This song was meant for ITZY's fanbase, MIDZY (믿지).

GUESS WHO is ITZY's fourth EP featuring the title track ""마.피.아. IN THE MORNING."" It was released on April 30, 2021. On May 14, 2021 Itzy released an English version of the title track named ""마.피.아. In The Morning (English Ver.)"".

On September 24, 2021, ITZY released their first full-length album, Crazy In Love, along with the title track, ""LOCO"". The album also included the English version of LOCO and instrumental versions of all of their title tracks.

Itzy's fifth EP Checkmate was released on July 15, 2022 and featured the top-five single ""Sneakers"". It was their fourth number-one album and their first to be certified million for surpassing 1,000,000 copies sold. It also debuted at number eight on the Billboard 200 to become Itzy's first top-ten album in the United States. 

The group's sixth and seventh EPs Cheshire and Kill My Doubt were released on November 30, 2022 and July 31, 2023; both reached number one on the Circle Album Chart and the top 25 on the Billboard 200, and sold over a million copies. 

Itzy released their first Japanese studio album ""Ringo"" on October 18, which reached the top ten of the Oricon Albums Chart. It was preceded by the singles "" Voltage"" and ""Blah Blah Blah"", which both peaked at number three on the Oricon, followed by ""Ringo"" released within the LP.

""Born To Be"", the first track to be released later on their album with same name, was promoted through promotional photos released from December 11 through 15 (2023).
— The images depict the members sporting cropped tops and leather while posing in a cave. 

Prior to the album's release, solo tracks performed by the members of the quintet were released, each accompanied by a music video.

— Lia's solo track, ""Blossom"", the first of the solo tracks released, was instead released with an accompanying lyric video on November 18, 2023. As a gift for longing fans following the extension of her hiatus.

— The second, Yeji's ""Crown on My Head"", followed on December 20, 2023.

— Ryujin's ""Run Away"" then followed as the third solo track on December 22, 2023.

— Chaeryeong's ""Mine"" was released as the fourth track on December 25, 2023.

— The final solo track, Yuna's ""Yet, But"", was released on December 27, 2023.

Ahead of the release of the music video for ""Mr. Vampire"" (2nd pre-release from Born to Be), on December 29, 2023. Promotional photos for the track were released with a preview of the track's music video on YouTube.

The Pre-Release single ""Mr. Vampire"" was released on January 1, 2024. the choreography-based visual is set in an enclosed space where the members discuss their ideal types and express the thrill of falling in love.

Teasers for ""Untouchable"" were first released on January 4, 2024. Anticipating their upcoming mini album ""Born To Be"".

The last music video ""Untouchable"", was released in conjunction with the album on January 8, 2024.

""Born To Be""  is the eighth mini album by the South Korean girl group Itzy. The album was released on January 8, 2024; through JYP Entertainment, Republic Records, and Dreamus. Six months following the release of Kill My Doubt (2023).
- Many fans consider this their 3rd full length album (2nd Korean-language) but it was never officially said that this was an full album. The merchandise for the release also includes ""mini-album"" written on the edges contradicting the fans expectations. The mini-album was released during Lia's hiatus, the album was promoted by the group as a quartet.

With the announcement of the album, JYP Entertainment announced that Itzy will embark on the Born to Be World Tour to support the album, it started with two shows at the Jamsil Arena, from February 24 to 25, 2024. Later being live streamed through Beyond Live.
- More dates, spanning from March through August 2024, were announced on January 26, with shows to be held across Asia, North America, Europe, South America & Oceania. The tour was later concluded on August 10, 2024. At the Asia World – Arena at Hong Kong.

while on tour ITZY released their third Japanese single ""Algorhythm"". It was released on May 15, 2024. with ""Algorhythm"" serving as the single's title track and before that, the group released No Biggie as a b-side, on May 1, 2024.
The physical release had three versions: one limited edition, one standard edition and four MIDZY JAPAN member editions.

On this 8th of July (2024), it was stated that the member Lia is now officially back to activities with the group, after 10 months on hiatus due to her mental health.
— On the 5th MIDZY Anniversary JYP posted a note telling the fans that the member is now recovered, after some time taking care of herself and having medical assistance.

On September 4, it was reported that ITZY will be coming back in October as a full-group with Lia.On September 15, they released their ninth mini album Gold on October 15. <a href=""https://www.last.fm/music/Itzy"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
131,landy,36073,701290,"There are at least two artists called Landy.

1. LANDy is Adam Goldberg, with the likes of Steven Drozd of Flaming Lips, Aaron Espinoza of Earlimart, a host of others, and often times Goldberg very much alone. LANDy's are songs of love and loss. Renditions of contrition. If you've ever been jilted or are generally antipathetic you'll get a kick out of LANDy! LANDy's debut album, ""Eros and Omissions,"" was recorded in Los Angeles, New York, and Norman, Oklahoma, in studios, living rooms, and truck stops (not really). It began in earnest in 2002 and was completed bombastically in 2008, clocking in with 18 tunes--a little something for everyone. Or a lot of something for someone. It's a Best Of! It's a debut! It's whatever you want it to be! This LANDy is your LANDy, this LANDy is my LANDy. It's the music you've been waiting for...and waiting for... 

2. Landy was a moniker of soul singer, Londell McNeal, who also recorded as Landy McNeal and Landy McNeil. As Landy he released a string of singles in the latter half of the 1960s. <a href=""https://www.last.fm/music/Landy"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
